node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
ALEXANDRA WEST,3,3266,3.9346471516659347e-07,4195,0.0008751548170325541,3196,1.0,2092
ALEXANDRE BRUNEL,2,4479,5.004652077392914e-07,4130,0.00010505488969092025,4815,1.0,2092
ALFRED MURATA,1,5900,0.0,5576,0.0009746713858882957,3078,1.0,2092
ALFREDO FERREIRA,1,5900,,,,,1.0,2092
ALICIA WILLIAMS,3,3266,1.3901924904872879e-07,4598,4.817165145809468e-05,5219,1.0,2092
ALLAN MORTENSEN,3,3266,7.417570505784955e-07,3950,0.0005769168924964648,3564,1.0,2092
ALLEN MCDOWELL,2,4479,8.345186138851003e-08,4790,0.0018135826956007723,2328,1.0,2092
ALLEN SEWARD,1,5900,0.0,5576,3.1531728643144803e-07,6306,1.0,2092
ALPO KUPARINEN,2,4479,7.742332858143804e-05,2556,7.335836292228711e-07,6259,1.0,2092
AMANDA CARMIGNANI,1,5900,0.0,5576,3.4884192890699746e-06,5971,1.0,2092
AMANDA MCCLAIN,2,4479,7.638718042890612e-08,4821,0.00029770201208851194,4116,1.0,2092
AMEDEO DE CESARI,3,3266,2.2343819537379023e-08,5076,0.0025364371026145556,1965,1.0,2092
AMR ADDAS,3,3266,1.4429216564046416e-07,4587,0.0012783402160818009,2744,1.0,2092
AMY CHENG,4,2789,,,,,1.0,2092
AMY PETRIELLO,2,4479,1.2001756096952106e-08,5212,3.5840824295137806e-07,6301,1.0,2092
ANASTASIOS PLATANIOTIS,3,3266,2.7489700766504294e-07,4346,5.36875313225088e-05,5178,1.0,2092
ANDERSON SILVA,3,3266,2.979894526424078e-06,3548,0.0020661605844610486,2184,1.0,2092
ANDRE KURMAN,2,4479,1.1386281425313536e-08,5241,9.881890575201244e-05,4875,1.0,2092
ANDREAS SAVVA,2,4479,2.000292682825351e-09,5552,0.00038609287062916776,3911,1.0,2092
ANDREW CAFFREY,3,3266,6.248170502953998e-07,4011,0.0009358255546759941,3120,1.0,2092
ANDREW DUBINSKY,1,5900,0.0,5576,0.00041002036285065505,3880,1.0,2092
ANDREW FRANKEL,3,3266,3.7141404187953923e-06,3475,0.00562197793780596,1178,1.0,2092
ANDREW GRACIE,5,2437,6.97756347729188e-06,3304,0.0014084567771633727,2575,2.0,1280
ANDREW GUSTAR,3,3266,2.378630339595147e-07,4403,0.0001627910349442307,4546,1.0,2092
ANDREW HARMSTONE,2,4479,,,,,1.0,2092
ANDREW TUCH,1,5900,0.0,5576,0.0002400874887017895,4273,1.0,2092
ANDRIS NOBL,3,3266,1.0182502220392964e-07,4713,0.0030132927592470948,1747,1.0,2092
ANDY WONG,1,5900,0.0,5576,0.0013870128748608933,2623,1.0,2092
ANIL KAYSHUP,1,5900,0.0,5576,0.0009746713858882957,3078,1.0,2092
ANJO KOETER-KANT,2,4479,1.5840843008756925e-07,4551,0.0005733734842531325,3576,1.0,2092
ANN BRADENTON,3,3266,6.999547462752735e-08,4860,0.0007528347058677018,3321,1.0,2092
ANNA LUSARDI,2,4479,9.006128587451032e-07,3904,0.0001468973939718843,4588,1.0,2092
ANNA MEYENDORFF,2,4479,1.600234146260281e-08,5149,1.2324988768353478e-05,5701,1.0,2092
ANNA RENDINA,2,4479,4.9785062328097625e-09,5402,2.5641899519369497e-05,5484,1.0,2092
ANNE BAGUETTE,2,4479,2.010550594019327e-08,5106,9.124670801850649e-08,6363,1.0,2092
ANTI RIPATTI,4,2789,1.1521685853074022e-08,5230,0.00010149470652727466,4852,1.0,2092
ANTONELLO D AGOSTINO,2,4479,6.441250390808044e-07,3999,1.3907596621037966e-06,6155,1.0,2092
ANTONIO DIEZ DE LOS RIOS,2,4479,8.001170731301404e-09,5309,0.00014029626143270566,4621,1.0,2092
AOFIE HANLEY,1,5900,0.0,5576,4.016264056383169e-06,5940,1.0,2092
APOORVA KOTICHA,3,3266,8.139918332960761e-07,3931,0.0016954911734063185,2391,1.0,2092
AREEDAM CHANDA,2,4479,2.8239426110475543e-09,5491,0.00013196580231316442,4674,1.0,2092
ARI JACOBS,2,4479,4.767414793155133e-08,4938,0.0005142871961935343,3691,1.0,2092
ARKADEB CHATTERJEE,3,3266,,,,,1.0,2092
ART BUSHONVILLE,3,3266,1.5483304998718893e-07,4559,0.0014639682155303225,2532,1.0,2092
ARTO THURLIN,1,5900,0.0,5576,3.127987114025884e-05,5417,1.0,2092
ARUN NARAYANASAMY,3,3266,2.4823247730111495e-07,4381,0.00027978729818478793,4175,1.0,2092
ARY NAIM,3,3266,3.230165613268218e-06,3513,0.00041689577225251993,3865,1.0,2092
ASHLEY POLLET,2,4479,5.567635654120986e-08,4912,0.0010670856738333849,2942,1.0,2092
"ASQUITH, PAUL",6,2217,2.5175798884690116e-05,2973,0.002909640542619843,1811,3.0,908
AUGIO KONG,3,3266,7.874708348253223e-08,4814,0.0014594257840915721,2536,1.0,2092
AUGUSTA MARIA ALJOVIN,1,5900,0.0,5576,0.0002400874887017895,4273,1.0,2092
AVI NACHMANY,3,3266,8.2575318178518e-07,3929,0.0012416110909436871,2765,1.0,2092
AXEL SPAMANN,1,5900,0.0,5576,0.0002400874887017895,4273,1.0,2092
AYESHA AFTAB,2,4479,0.0,5576,0.001570146111266275,2472,1.0,2092
"Aabo, Tom",5,2437,0.00047330307408160137,1514,0.002367284242897321,2035,2.0,1280
"Aaronson, Daniel",3,3266,2.6575317071822524e-08,5033,1.9283874683611942e-05,5583,1.0,2092
"Aase, Knut Kristian",2,4479,6.858146341115489e-09,5345,2.2309523896658156e-06,6071,1.0,2092
"Abadie, Alberto",4,2789,1.2252878525753898e-07,4657,0.002813584987289316,1850,1.0,2092
"Abadir, Karim Maher",6,2217,0.00040868889952363916,1625,0.0017188614213899996,2379,3.0,908
"Abarbanell, Jeffery S.",3,3266,9.601404877561686e-09,5273,0.00029865364033325627,4111,1.0,2092
"Abel, Andrew B.",25,578,0.0006318094128919398,1302,0.025547327219251962,312,13.0,149
"Abhyankar, Abhay H.",6,2217,0.001240470442032271,777,0.0001479446969676091,4585,1.0,2092
"Abou-Zied, Khaled",6,2217,3.600526829085632e-07,4226,7.402298626833198e-07,6258,,
"Abrahamson, Mark",2,4479,5.987297252341913e-08,4899,0.00012483903640674867,4719,1.0,2092
"Abramitzky, Ran",1,5900,0.0,5576,0.00024188030324795586,4269,1.0,2092
"Abrevaya, Jason",4,2789,1.2252878525753898e-07,4657,0.002813584987289316,1850,1.0,2092
"Abugri, Benjamin A.",2,4479,2.7786999081811037e-05,2932,7.961545097628047e-07,6233,1.0,2092
"Acemoglu, Daron",11,1446,0.0005357499236124282,1441,0.005175960044689237,1248,3.0,908
"Acerbi, Carlo",4,2789,5.160755121689405e-07,4108,3.0425028370272153e-06,5999,1.0,2092
"Acharya, Viral V.",87,27,0.013579976724911407,15,0.04609385582045092,106,21.0,51
"Ackert, Lucy F.",5,2437,8.342637592249429e-05,2516,0.0027574185744019043,1872,3.0,908
"Adam, Alexandre",7,2007,0.0006192426075783409,1346,0.0002509986258355381,4249,,
"Adam, Tim R.",15,1077,0.0013595949485668106,719,0.004153663761452834,1446,,
"Adams, Brian J.",5,2437,0.00017929430113942168,2125,0.00021944448931261718,4385,1.0,2092
"Adams, John C.",10,1573,0.00015824128000682528,2193,0.0008617654368846935,3209,,
"Adams, Mike B.",13,1247,0.0009641625096721135,980,0.002385903449807617,2027,,
"Adams, Renée Birgit",17,940,0.001280061289537345,750,0.009009870185404879,825,7.0,350
"Adcock, Christopher J.",3,3266,7.766433654064353e-07,3939,0.00360139892018116,1561,1.0,2092
"Adhikari, Ajay",2,4479,1.606164176135579e-07,4547,0.000789408006230362,3290,1.0,2092
"Adkisson, J. Amanda",2,4479,8.08627722266563e-09,5302,0.0005162401620694641,3683,1.0,2092
"Admati, Anat R.",25,578,0.0008538909387939539,1075,0.013434045374091388,570,7.0,350
"Adolfson, Malin",2,4479,4.634162233513935e-09,5432,0.00013478976709587,4648,1.0,2092
"Adrian, Tobias",48,188,0.006996692014873686,68,0.03512230541263144,186,11.0,186
"Afonso, Gara",1,5900,0.0,5576,0.0004241487247132243,3852,1.0,2092
"Agarwal, Sumit",18,884,0.0017414747481592444,573,0.00548606084491563,1197,1.0,2092
"Agarwal, Vikas",54,143,0.003003134408940644,314,0.0208420580008518,384,9.0,246
"Agarwal, Vineet",3,3266,2.8962703932210544e-05,2923,2.60305202567272e-06,6047,,
"Agell, Jonas",4,2789,1.9202809755123373e-08,5121,1.763364837139248e-05,5595,1.0,2092
"Aggarwal, Rajesh K.",29,467,0.00393512112026618,203,0.005649822542301278,1175,6.0,434
"Aggarwal, Reena",23,655,0.0004706701201077005,1522,0.01051290441548306,717,3.0,908
"Aghion, Philippe",9,1700,4.6484760800720015e-05,2757,0.0111476837152706,672,2.0,1280
"Agrawal, Anup",19,845,0.0005178401337663446,1466,0.0068810331271059585,1017,8.0,294
"Aguerrevere, Felipe L.",18,884,0.0013447495574045423,723,0.008559835120196303,861,2.0,1280
"Aguiar, Mark",3,3266,2.052482958954183e-06,3638,0.00012352584066802785,4727,1.0,2092
"Agus Harjoto, Maretno",2,4479,2.4808728417950316e-07,4385,0.00021584232978829894,4404,1.0,2092
"Agénor, Pierre Richard",4,2789,,,,,1.0,2092
"Ahearne, Alan G.",1,5900,0.0,5576,2.9072269579153844e-06,6022,1.0,2092
"Ahern, Kenneth R.",6,2217,1.2867621855915339e-05,3147,0.00122234242249695,2795,2.0,1280
"Ahmed, Shaghil",2,4479,4.364274944346221e-09,5439,3.9868230130543465e-06,5952,1.0,2092
"Ahn, Dong Hyun",2,4479,1.809112078428809e-06,3679,0.0029142425352451547,1810,,
"Ahn, HeeJoon",2,4479,6.000878048476053e-09,5375,3.973373293706e-05,5299,1.0,2092
"Ahn, Seoungpil",4,2789,1.2413855365256448e-05,3159,0.0005486775870049533,3618,2.0,1280
"Ahn, SungYoon",1,5900,0.0,5576,8.411721541988296e-06,5790,,
"Ai, Hengjie",15,1077,0.001090445490778569,883,0.005392506593997631,1219,,
"Aizenman, Joshua",2,4479,4.364274944346221e-09,5439,3.9868230130543465e-06,5952,1.0,2092
"Akdeniz, Levent",4,2789,0.0001116415651313433,2380,0.0010922410008314112,2914,,
"Akerlof, George A.",2,4479,4.689359674346851e-06,3431,0.002443656060010309,2006,2.0,1280
"Akhigbe, Aigbe O.",2,4479,3.3465374140790756e-05,2863,0.00012511028150355248,4713,1.0,2092
"Akimov, Alexandr",2,4479,0.0,5576,0.00021139625748787933,4409,1.0,2092
"Akram, Qaisar Farooq",7,2007,0.0010071033393300511,946,0.0002222871887149941,4381,,
"Aktas, Nihat",23,655,0.0010582839635249986,911,0.006365026080328726,1081,1.0,2092
"Alavi, Arash",8,1842,0.0004592359382365122,1547,0.0010835411974977843,2929,,
"Alañón-Pardo, Ángel",3,3266,4.424176757307835e-09,5437,0.00112812540067304,2872,1.0,2092
"Albertazzi, Ugo",1,5900,0.0,5576,8.411721541988296e-06,5790,,
"Albrecht, Peter",2,4479,9.995356149359847e-07,3873,4.787104426566555e-08,6383,1.0,2092
"Albuquerque, Ana Maria",2,4479,3.2415698011852756e-07,4264,0.0006753001476989595,3422,1.0,2092
"Albuquerque, Rui",51,162,0.0046630810456739676,159,0.022424296970432904,355,2.0,1280
"Aldrich, Eric M.",2,4479,0.0,5576,0.0006254694440557765,3482,1.0,2092
"Alesina, Alberto F.",2,4479,0.0,5576,0.0032402123007178795,1679,1.0,2092
"Alessandri, Piergiorgio",1,5900,0.0,5576,0.00012030967037295732,4747,,
"Alessandrini, Pietro",7,2007,5.846992526626518e-06,3369,1.9386144772583513e-05,5577,,
"Alexander, Carol O.",8,1842,0.0005815735794697704,1387,0.0002440072512495385,4264,4.0,686
"Alexander, Cindy R.",12,1350,0.0001193683732014511,2347,0.0053760244118930016,1222,1.0,2092
"Alexander, Gordon J.",13,1247,0.0003485685282364406,1711,0.005406131705249204,1216,4.0,686
"Alexandros Kostakis, Alexandros",3,3266,1.0287219511673234e-08,5265,6.267913687708112e-05,5094,1.0,2092
"Alger, Ingela",3,3266,3.7554329871962176e-07,4214,0.0010604361748117893,2962,1.0,2092
"Ali, Ashiq",13,1247,0.00022272271825410735,1991,0.004566912309371466,1349,1.0,2092
"Allayannis, George",16,1002,0.00032695574608840365,1755,0.007271576867041855,975,3.0,908
"Allen, Arthur C.",3,3266,3.537453535862119e-07,4237,0.0010028081921250197,3024,1.0,2092
"Allen, Beth E.",7,2007,2.6536070055701327e-05,2955,0.004374142787115518,1402,2.0,1280
"Allen, Franklin",50,170,0.003662247331050159,225,0.04569459174415533,108,23.0,36
"Allen, J. M.S.",3,3266,6.911161877275716e-06,3306,9.877920760576103e-05,4880,1.0,2092
"Allen, Linda",4,2789,2.7443795362395395e-05,2940,0.000471577469029449,3751,2.0,1280
"Allen, William T.",3,3266,8.360461165800533e-07,3920,0.004209444440514086,1437,1.0,2092
"Allen;, David Edmund",2,4479,0.0,5576,4.62244270196693e-05,5231,1.0,2092
"Almazan, Andres",50,170,0.0038563367090867226,209,0.022582323141084243,351,11.0,186
"Almeida, Caio",8,1842,0.00039459754513612055,1648,0.0035240007568376223,1584,1.0,2092
"Almeida, Heitor V.",45,223,0.002337610037911459,416,0.05092757935851318,79,16.0,96
"Alpanda, Sami",9,1700,0.0018581670804280422,538,6.99188378632492e-05,5028,2.0,1280
"Alper, Koray",2,4479,,,,,1.0,2092
"Alphonse, Pascal",3,3266,2.5887923393321673e-08,5039,0.00037896941052906826,3930,1.0,2092
"Alsakka, Rasha",2,4479,,,,,,
"Altavilla, Carlo",4,2789,0.00016221669277784073,2178,3.737321842681968e-07,6298,,
"Alti, Aydoǧan",12,1350,4.8254057611543305e-05,2740,0.009413456868790228,800,5.0,535
"Altinkiliç, Oya",1,5900,0.0,5576,1.2803026322328466e-05,5692,1.0,2092
"Altissimo, Filippo",2,4479,6.000878048476053e-09,5375,1.0677110434228846e-05,5752,1.0,2092
"Altman, Edward I.",9,1700,4.3060494990388804e-05,2779,0.005935422744302453,1132,3.0,908
"Altunbaş, Yener",4,2789,0.0009292511680309062,1014,2.9675784691406883e-06,6007,2.0,1280
"Alvarez, Fernando E.",7,2007,0.0001239893528040093,2333,0.0025038375871940023,1983,5.0,535
"Alworth, Julian S.",3,3266,1.7845483093178046e-05,3081,0.001033248617861265,2983,1.0,2092
"Amato, Jeffery D.",3,3266,4.45646957565238e-07,4161,0.0009676900668048403,3088,1.0,2092
"Ambec, Stéfan",2,4479,9.455968238618648e-08,4759,6.91273643346379e-05,5047,1.0,2092
"Ambrose, Brent William",5,2437,2.467477187747887e-05,2980,0.0027058525636240007,1898,2.0,1280
"Amemiya, Takeshi",1,5900,0.0,5576,8.627986077089143e-07,6211,1.0,2092
"Amenc, Noël",3,3266,2.057443902334647e-08,5091,1.6561593528097827e-05,5627,1.0,2092
"Amihud, Yakov",106,14,0.013964936990368467,12,0.0942397121898576,15,43.0,3
"Amit, Raphael Raffi",21,746,0.0015803156403569594,621,0.015683038798990627,506,2.0,1280
"Ammann, Manuel",10,1573,0.0006301986472130416,1307,0.003055893361557121,1734,,
"Ammer, John",11,1446,0.0007157542348175539,1212,0.007537250818774894,951,4.0,686
"Amoako-Adu, Ben",2,4479,6.653605134450641e-08,4868,1.0839526674113871e-05,5746,1.0,2092
"Amromin, Gene",6,2217,0.00047156765792817054,1520,0.0019359518223826583,2257,1.0,2092
"Anand, Amber",3,3266,2.507030951560798e-06,3586,0.002901178407323632,1813,1.0,2092
"Andersen, Leif B.G.",2,4479,5.287091040655564e-07,4092,0.0007591657444663933,3313,1.0,2092
"Andersen, Torben G.",40,278,0.0018342844480503792,547,0.01893599986900259,433,14.0,124
"Anderson, Anne Marie",6,2217,3.482631218419985e-05,2848,0.0017294650092205648,2372,3.0,908
"Anderson, Bing",1,5900,0.0,5576,1.5690615844126536e-05,5640,,
"Anderson, Christopher W.",18,884,0.0007648841072569774,1161,0.003926606632383959,1488,5.0,535
"Anderson, Evan W.",11,1446,0.00026134395066214805,1899,0.004494848679675381,1362,,
"Anderson, Heather M.",3,3266,1.600234146260281e-08,5149,4.022156444831329e-06,5934,1.0,2092
"Anderson, Richard G.",3,3266,1.2445389513728713e-07,4642,2.576345453191509e-05,5475,1.0,2092
"Anderson, Robert M.",3,3266,7.836766300571145e-06,3285,0.0005204271773649158,3665,2.0,1280
"Anderson, Ronald C.",7,2007,0.00011509842910382638,2369,0.0005365726382506807,3638,,
"Anderson, Ronald W.",8,1842,0.0001251253727337963,2328,0.0018756571377267627,2288,4.0,686
"Andrade, Gregor",3,3266,3.297285560307024e-08,5009,0.002700764891684718,1902,1.0,2092
"Andrade, Sandro C.",30,436,0.0024920080624995823,389,0.022406562901806183,356,1.0,2092
"Andreff, Wladimir",2,4479,2.000292682825351e-09,5552,0.00038609287062916776,3911,1.0,2092
"Andreou, Panayiotis C.",7,2007,0.0003254055202057571,1759,0.00032269651251514266,4061,,
"Andrews, Donald W.K.",1,5900,0.0,5576,0.00043619187728182536,3809,1.0,2092
"Andrews, Peter",4,2789,0.0002682492208524281,1884,8.118870327489154e-05,4965,2.0,1280
"Andries, Natalia",2,4479,,,,,,
"André, Paul",2,4479,1.25918185746854e-07,4629,0.00040126559721708025,3888,1.0,2092
"Andrés, Pablo De",15,1077,0.003252063666157505,270,6.737357784078606e-05,5061,,
"Ang, Andrew",52,154,0.00819456270419659,50,0.025873352670889867,302,14.0,124
"Ang, James",2,4479,5.9350983608059923e-08,4906,0.0009795302027680002,3068,1.0,2092
"Angel, James J.",1,5900,0.0,5576,0.0005858049380997846,3542,1.0,2092
"Angeletos, George Marios",5,2437,4.265297684752641e-05,2781,0.002632644355407982,1929,3.0,908
"Angelini, Paolo",5,2437,7.188295886764117e-05,2582,0.00026071251903951,4222,2.0,1280
"Angerer, Xiaohong",12,1350,0.0012464539386463453,771,0.006762739887853301,1030,,
"Angers, Jean F.",2,4479,0.00010324710711670848,2421,1.8863763113484865e-06,6091,1.0,2092
"Angrist, Joshua D.",1,5900,0.0,5576,0.0004259437238648942,3841,1.0,2092
"Annaert, Jan",5,2437,7.753126463399647e-05,2555,0.00012192504903456289,4735,2.0,1280
"Ansotegui, Carmen",2,4479,4.0525638469731053e-07,4188,3.746357497827453e-05,5317,1.0,2092
"Antonelli, Cristiano",1,5900,,,,,1.0,2092
"Antràs, Pol",2,4479,0.0,5576,0.0019339707596425406,2259,1.0,2092
"Antunes, António A.",1,5900,0.0,5576,1.5185840235433596e-05,5646,1.0,2092
"Antão, Paula",1,5900,0.0,5576,1.5185840235433596e-05,5646,1.0,2092
"Aoki, Kosuke",1,5900,0.0,5576,4.653914566881958e-06,5908,1.0,2092
"Apilado, Vincent P.",3,3266,,,,,,
"Aragon, George O.",8,1842,8.654313461904992e-05,2499,0.00628297203708089,1086,4.0,686
"Aramonte, Sirio",2,4479,1.920280975512337e-09,5558,0.0003270217382310326,4044,1.0,2092
"Ararat, Melsa",3,3266,1.0182502220392964e-07,4713,0.0030132927592470948,1747,1.0,2092
"Arce, Óscar J.",4,2789,1.1521685853074022e-08,5230,0.00010149470652727466,4852,1.0,2092
"Arcot, Sridhar",2,4479,1.25918185746854e-07,4629,0.00040126559721708025,3888,1.0,2092
"Arellano, Manuel",6,2217,0.0002448881856584542,1928,5.1057095471269185e-05,5198,3.0,908
"Arena, Marco",12,1350,0.0018718495811196202,533,0.00033036424427589854,4037,,
"Arena, Matteo P.",2,4479,1.9451849693351882e-07,4485,0.000133069093716734,4662,1.0,2092
"Ariga, Kenn",2,4479,2.1821374721731104e-09,5534,1.1231929485424356e-05,5720,1.0,2092
"Arikawa, Yasuhiro",3,3266,1.8536042717828356e-05,3061,6.441568925907344e-06,5846,1.0,2092
"Ariño, áfrica",3,3266,1.0182502220392964e-07,4713,0.0030132927592470948,1747,1.0,2092
"Arlen, Jennifer H.",7,2007,0.00010403803292624716,2412,0.0018730399884319604,2290,3.0,908
"Armendáriz, Beatriz",3,3266,2.344244552991444e-06,3614,0.002356770691001786,2039,1.0,2092
"Armenter, Roc",5,2437,0.0010706682379302197,897,3.327244657090002e-05,5374,2.0,1280
"Armesto, Michelle T.",5,2437,6.789852090125582e-05,2605,9.199425599445454e-06,5777,,
"Armour, John H.",5,2437,5.945443546709917e-05,2653,0.0008861930996777093,3181,2.0,1280
"Arnott, Richard J.",3,3266,3.7554329871962176e-07,4214,0.0010604361748117893,2962,1.0,2092
"Arping, Stefan",2,4479,1.0631158078894334e-07,4694,0.002317135090551359,2059,1.0,2092
"Arrondel, Luc",3,3266,1.1078544089494253e-08,5259,8.860363153141876e-05,4934,1.0,2092
"Artuç, Erhan",2,4479,9.893613603947143e-06,3234,3.90407883589331e-05,5306,,
"Aruoba, S. Boraǧan",9,1700,0.0009886262864784977,960,0.00268940470854203,1909,,
"Asako, Kazumi",1,5900,0.0,5576,1.1022616890181276e-06,6189,1.0,2092
"Ascari, Guido",4,2789,4.031468724165914e-05,2803,9.747933954695129e-05,4883,1.0,2092
"Asdrubali, Pierfederico",1,5900,,,,,,
"Asem, Ebenezer",1,5900,0.0,5576,0.0001002251121953064,4868,,
"Ashcraft, Adam B.",17,940,0.0012122088518173155,798,0.003296271033968761,1652,5.0,535
"Ashenfelter, Orley C.",2,4479,6.858146341115489e-09,5345,2.6648323182165486e-06,6039,1.0,2092
"Ashton, John K.",2,4479,0.00015489466418726387,2226,6.539081972296802e-08,6375,,
"Asker, John",3,3266,4.8093766102388215e-06,3426,0.001677054165639288,2399,1.0,2092
"Asness, Clifford S.",1,5900,0.0,5576,0.0014021889919844212,2583,1.0,2092
"Asparouhova, Elena",23,655,0.0006885040269512171,1238,0.016568404912917625,481,2.0,1280
"Asplund, Marcus",4,2789,1.9202809755123373e-08,5121,1.763364837139248e-05,5595,1.0,2092
"Assenmacher, Katrin",2,4479,0.0006232918834993593,1324,8.869038835744061e-05,4930,2.0,1280
"Astic, Fabian",2,4479,1.0083936132693192e-07,4734,0.00010183990200121965,4845,1.0,2092
"Atack, Jeremy",1,5900,0.0,5576,4.4119113439063365e-06,5918,1.0,2092
"Atanasov, Vladimir",36,337,0.00404744097869828,197,0.014589142810676376,536,5.0,535
"Atanasova, Christina V.",5,2437,0.0004146459252615991,1619,0.0003750023411807925,3944,2.0,1280
"Atanassov, Julian",19,845,0.0002497196905346566,1923,0.0072222978067368855,980,2.0,1280
"Athey, Susan",2,4479,0.0002921356693298128,1850,0.00012893327737935532,4701,2.0,1280
"Atkeson, Andrew G.",5,2437,2.7515733299905565e-06,3570,0.004156400218848492,1445,3.0,908
"Attanasio, Orazio P.",2,4479,1.2001756096952106e-08,5212,2.648964373968971e-06,6046,1.0,2092
"Attig, Najah",2,4479,1.122242128546171e-08,5251,1.3098683263174792e-05,5687,1.0,2092
"Audrino, Francesco",3,3266,8.683510173058579e-08,4779,0.0010886889399896705,2917,1.0,2092
"Auer, Raphael A.",15,1077,0.0014758205801516325,666,0.0015205770651453556,2498,1.0,2092
"Auerbach, Alan J.",3,3266,4.816646813360651e-05,2743,0.0006879277868581804,3416,3.0,908
"Augurzky, Boris",2,4479,,,,,1.0,2092
"Aunon-Nerin, Daniel",25,578,0.002226538583823833,438,0.006460896151982105,1060,,
"Aussenegg, Wolfgang",3,3266,9.257874101170001e-08,4769,0.0002918105539881802,4127,1.0,2092
"Autor, David H.",2,4479,0.0,5576,0.003787923694387545,1515,1.0,2092
"Autore, Don M.",20,793,0.0012891764621389458,745,0.0035753700236642464,1566,,
"Avery, Robert B.",7,2007,0.00012046554628727241,2345,0.0012174987047834035,2799,4.0,686
"Avramov, Doron",15,1077,0.00024634481807265244,1926,0.0102616133332993,732,5.0,535
"Axelson, Ulf",14,1160,0.00033221384793838567,1740,0.01075972540715383,695,4.0,686
"Aynaoui, Karim El",2,4479,,,,,,
"Ayotte, Kenneth M.",20,793,0.00030343758326887703,1833,0.013641716805154294,562,10.0,213
"Ayuso, Juan",2,4479,6.000878048476053e-09,5375,1.4779617028135564e-06,6138,1.0,2092
"Ayyagari, Meghana",40,278,0.0025056246881520515,387,0.020338783784412427,396,1.0,2092
"Azoulay, Pierre",2,4479,3.6928480298314175e-09,5457,0.000702693545964289,3394,1.0,2092
"Aït-Sahalia, Yacine",31,417,0.0013620857268460316,716,0.01185766257008753,639,12.0,165
"Aşçıoğlu, Aslı",6,2217,0.0007132606165020498,1214,0.0003814602609372312,3925,1.0,2092
"Aǧca, Şenay",13,1247,0.0010430352561409631,919,0.0015762608006453728,2466,1.0,2092
BAILLIE GIFFORD,2,4479,0.00010324710711670591,2427,3.2594611595697094e-06,5993,1.0,2092
"BAIMAN, STANLEY",2,4479,0.0,5576,0.00264171060693671,1919,1.0,2092
BALAZS GAL,1,5900,0.0,5576,3.301355098304634e-05,5378,1.0,2092
"BANZ, ROLF W.",2,4479,1.5482882092425482e-07,4563,0.0005428241918913746,3622,1.0,2092
BART HILDRETH,3,3266,3.537453535862119e-07,4237,0.0010028081921250197,3024,1.0,2092
BAS WESTERMANN,2,4479,2.6670569104338014e-09,5504,0.00011272373823494275,4760,1.0,2092
BECKY BRUNSON,2,4479,6.738727674875193e-08,4865,0.0007351168848110436,3340,1.0,2092
BEN BERENSTEIN,2,4479,0.0,5576,0.00264171060693671,1919,1.0,2092
BENJAMIN KANOVITCH,1,5900,0.0,5576,0.0002400874887017895,4273,1.0,2092
BENT KROMAND,3,3266,1.0182502220392964e-07,4713,0.0030132927592470948,1747,1.0,2092
BENTLEY MCLEOD,2,4479,4.3415251331306905e-08,4958,0.00031888594441713535,4065,1.0,2092
