node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Ausubel, Lawrence M.",2,1994,9.032210627402488e-08,2349,0.00047708614026562035,2048,1.0,1001
"Avard, Stephen L.",4,1231,0.0005903181537236662,981,4.813867008354455e-05,2742,,
"Avellaneda, Marco M.",6,947,0.0001590335239109872,1291,0.0027330018043648014,1030,4.0,318
"Avery, Robert B.",3,1467,2.718268781386611e-06,1863,0.0019097645996671987,1326,1.0,1001
"Avkiran, Necmi Kemal",1,2840,,,,,1.0,1001
"Avouyi-Dovi, Sanvi",3,1467,7.48280078240165e-08,2378,9.90030155992502e-05,2569,1.0,1001
"Avramov, Doron",27,171,0.00423368621288857,256,0.020613060520927172,238,1.0,1001
"Axelson, Ulf",3,1467,6.86545528571963e-05,1462,0.006230524433091517,655,3.0,433
"Aziz, Andrew R.",5,1076,8.729934246135258e-07,2068,3.764820148721861e-08,3339,,
"Aït-Sahalia, Yacine",24,206,0.0062621809475753515,141,0.013744580689549027,385,6.0,185
"BAIMAN, STANLEY",3,1467,0.0,2612,0.000299164911157854,2224,2.0,617
BEATRICE RUBINI,2,1994,2.0589623554344707e-05,1626,0.0002839885612929551,2236,1.0,1001
BEN WAISBREN,3,1467,1.0477299268841807e-06,1988,0.0016351703719137281,1417,1.0,1001
BENGT LUCKE,2,1994,1.939985388030057e-08,2539,1.762423065881668e-05,2905,1.0,1001
BENJAMIN SAHEL,1,2840,0.0,2612,9.05885578090315e-05,2592,1.0,1001
BERNARD COMPAIJEN,1,2840,0.0,2612,5.97203666210424e-08,3335,1.0,1001
BERNARD MIRAT,2,1994,6.472604593292223e-08,2400,0.0011164256479863366,1619,1.0,1001
BERNARDO PAASCHE,1,2840,0.0,2612,3.889030473403994e-06,3113,1.0,1001
BERT SCHOONBEEK,1,2840,0.0,2612,6.182714257664362e-08,3330,1.0,1001
BERTRAND VILLENEUVE,2,1994,5.585522411008232e-07,2144,0.0008762335823235101,1770,1.0,1001
BHARATH KUMAR,2,1994,4.364967123067629e-08,2447,3.610885548770117e-06,3122,1.0,1001
BHARATHRAM THOTHADRI,2,1994,2.704825126480147e-07,2238,0.0008573853891302617,1777,1.0,1001
"BHATTACHARYA, SUDIPTO",12,540,0.0019374027693439652,539,0.003560640785346136,893,5.0,246
BILL ATKINSON,1,2840,0.0,2612,0.0003757380744320822,2146,1.0,1001
BILL RUDNICK,1,2840,0.0,2612,0.0023373379019502372,1141,1.0,1001
BO HILER,3,1467,5.573435071814755e-06,1764,0.0007052168145940478,1876,1.0,1001
"BOEHMER, ROBERT G.",1,2840,0.0,2612,9.882352369094738e-06,2989,1.0,1001
BRIAN MCTIGUE,1,2840,0.0,2612,0.0005034381446925041,2022,1.0,1001
"BROOKS, LEROY D.",4,1231,3.491973698454103e-07,2198,1.16451436904738e-06,3211,1.0,1001
BRUCE FOERSTER,3,1467,4.570216330704696e-07,2176,0.012374023228512911,418,2.0,617
"Babbel, David F.",1,2840,0.0,2612,0.0004458787215671288,2081,1.0,1001
"Bacchetta, Philippe",1,2840,0.0,2612,7.82791441735884e-06,3012,1.0,1001
"Bacidore, Jeffrey M.",25,187,0.0029395048570859763,378,0.009879977871273754,485,8.0,108
"Back, Kerry",13,491,0.0007690017999016125,881,0.01006744777686912,480,6.0,185
"Backus, David K.",29,152,0.005234332637446405,195,0.01578827752151552,330,7.0,140
"Bacmann, Jean François",3,1467,1.9384403764628434e-05,1638,0.001144131341850673,1602,1.0,1001
"Badrinath, Swaminathan G.",11,598,0.0015254494282022314,621,0.00721959415531272,587,1.0,1001
"Bae, Sangkun",1,2840,0.0,2612,2.2303849627971018e-13,3384,1.0,1001
"Baer, Herbert L.",3,1467,1.1611347857174592e-06,1975,0.0003041589739945364,2215,1.0,1001
"Bagella, Michele",6,947,0.0007990961467656003,870,0.0001825748742664545,2399,,
"Bagliano, Fabio Cesare",3,1467,0.0003936036353773983,1104,5.428680259484758e-06,3069,,
"Bagnoli, Mark",2,1994,8.645063293381664e-07,2070,0.001233857745651372,1566,1.0,1001
"Bagwell, Kyle W.",2,1994,8.410277562880306e-08,2360,0.0003316276648133606,2192,1.0,1001
"Bai, Jushan",5,1076,0.002399756551316244,449,0.0017185065338845224,1380,2.0,617
"Bailey, Warren",20,276,0.00405035091885267,267,0.015288437840290102,349,5.0,246
"Baillie, Richard T.",1,2840,0.0,2612,5.684856313880666e-05,2699,1.0,1001
"Baird, Douglas G.",1,2840,0.0,2612,0.0023373379019502372,1141,1.0,1001
"Baker, Alan R.H.",2,1994,,,,,1.0,1001
"Baker, George P.",2,1994,1.4549890410225429e-08,2558,0.001541007821006182,1472,1.0,1001
"Baker, Malcolm P.",33,108,0.0029320185706215728,379,0.12201040592095402,13,6.0,185
"Baks, Klaas P.",15,426,0.0007793438269830631,876,0.03009837655881531,154,,
"Bakshi, Gurdip S.",51,29,0.008332873101509031,87,0.04127567879903025,84,4.0,318
"Balachandran, Bala V.",24,206,0.0020470849648698596,516,0.015656466634216316,337,,
"Balbás, Alejandro",4,1231,,,,,,
"Balduzzi, Pierluigi",12,540,0.0010128336946813549,796,0.009232652896857829,504,2.0,617
"Baldwin, Carliss Y.",2,1994,1.1102344448372593e-07,2335,0.0020380679105263862,1243,1.0,1001
"Balke, Nathan S.",3,1467,0.0005905800517510502,973,3.3820491928560413e-06,3136,,
"Ball, Clifford A.",29,152,0.0019808799437054858,530,0.022432231846036297,217,6.0,185
"Ball, Laurence M.",6,947,0.002391249332981509,451,0.00012900670125217463,2517,4.0,318
"Ball, Ray",5,1076,9.18255164950492e-06,1705,0.003953122804634302,856,2.0,617
"Baltagi, Badi H.",1,2840,0.0,2612,0.00015238133673785441,2461,1.0,1001
"Baltensperger, Ernst",1,2840,0.0,2612,2.5990346886228886e-06,3160,1.0,1001
"Balvers, Ronald J.",4,1231,0.00013311313143710832,1326,0.0011344251586224462,1609,,
"Bamber, E. Michael",1,2840,0.0,2612,9.882352369094738e-06,2989,1.0,1001
"Bamber, Linda Smith",5,1076,0.00048387955042023147,1036,0.0019244665813433254,1313,2.0,617
"Bamberg, Günter",2,1994,2.4942669274672162e-08,2494,0.0001869219841929941,2371,1.0,1001
"Bandi, Federico M.",10,648,0.0022316937160751053,489,0.002216537725492415,1177,2.0,617
"Bandyopadhyay, Taradas",1,2840,,,,,1.0,1001
"Banerjee, Abhijit V.",1,2840,0.0,2612,0.0002789417899032424,2245,1.0,1001
"Banerjee, Ajeyo",2,1994,,,,,1.0,1001
"Bangia, Anil",4,1231,9.21734478898294e-06,1702,4.8900470009023356e-05,2738,,
"Bansal, Ravi",14,463,0.0009534347561692626,816,0.005015006826292135,739,4.0,318
"Baptista, Alexandre M.",3,1467,2.5604202276901966e-06,1880,0.0006499609789658653,1907,1.0,1001
"Bar-Hillel, Maya",1,2840,0.0,2612,0.0003359330118400789,2183,1.0,1001
"Bar-Yosef, Sasson",4,1231,7.423295442685015e-05,1454,0.0002762771984718179,2250,2.0,617
"Barber, Brad M.",36,84,0.006354751523637114,135,0.04151920807182974,83,5.0,246
"Barberis, Nicholas C.",27,171,0.0017041561395463869,586,0.06965921253714612,42,11.0,52
"Barca, Fabrizio",3,1467,1.0116333320516006e-06,2016,0.0024384642198995417,1107,1.0,1001
"Barclay, Michael J.",13,491,0.0005597538888414692,1001,0.013265122537693009,397,7.0,140
"Barlevy, Gadi",1,2840,0.0,2612,0.0004993782529976017,2033,1.0,1001
"Barnea, Amir",3,1467,2.6664365373668173e-07,2243,0.0010972420521535224,1658,1.0,1001
"Barnett, William A.",2,1994,5.386135338734146e-06,1768,0.0016286746999427538,1435,1.0,1001
"Barnhill, Theodore M.",1,2840,0.0,2612,2.1611950698788547e-05,2878,,
"Barone-Adesi, Giovanni",2,1994,1.2996493675181354e-06,1940,0.0007440088198167576,1855,1.0,1001
"Barro, Robert T.",1,2840,0.0,2612,0.0024759549780784653,1084,1.0,1001
"Barron, John M.",2,1994,,,,,,
"Barros, Pedro Pita",1,2840,0.0,2612,1.6248809844797708e-09,3371,1.0,1001
"Barry, Christopher B.",9,701,0.0006364387313066368,934,0.009173891702811,508,5.0,246
"Barsky, Robert B.",4,1231,0.0025323451512594877,427,0.00011919962573428014,2531,2.0,617
"Barth, James R.",2,1994,8.154710418079093e-05,1428,0.00057220841066244,1966,1.0,1001
"Barth, Mary E.",2,1994,4.0356145319755643e-07,2189,0.0009913872458641886,1710,1.0,1001
"Bartolini, Leonardo",4,1231,4.7435269301779026e-05,1523,4.508673840486639e-06,3098,,
"Bartov, Eli L.I.",2,1994,9.18940446961606e-09,2586,0.00018426155229730158,2388,1.0,1001
"Baruch, Lev",7,868,0.0004309824474935406,1072,0.0033750050758563407,921,,
"Baruch, Shmuel",2,1994,0.0,2612,0.0016365613059607744,1414,1.0,1001
"Barut, Yasar N.",1,2840,0.0,2612,1.2111802423542554e-05,2949,1.0,1001
"Basak, Gopal K.",2,1994,7.638043599712635e-06,1727,0.0032271116075655287,941,1.0,1001
"Basak, Suleyman",15,426,0.002159986581745305,502,0.004211497582750394,830,2.0,617
"Basu, Sudipta",4,1231,1.0629166437618326e-06,1983,0.0019472406568101874,1305,1.0,1001
"Basu, Susanto",3,1467,2.095184219072462e-08,2525,0.00011885480821678768,2533,1.0,1001
"Batchelor, Roy A.",1,2840,0.0,2612,1.6248809844797708e-09,3371,1.0,1001
"Bates, David S.",12,540,0.00131648824949278,685,0.005989026242687054,665,6.0,185
"Bateson, Richard D.",1,2840,0.0,2612,3.242455557302676e-07,3267,1.0,1001
"Battalio, Robert H.",20,276,0.0006056161665688467,954,0.00912424139692198,511,8.0,108
"Bauer, Gregory H.",10,648,0.0006677429295327449,918,0.010673229904048053,463,5.0,246
"Baums, Theodor",1,2840,0.0,2612,0.00013116155546493853,2503,1.0,1001
"Baxter, Marianne",2,1994,2.01046401234743e-06,1895,0.0004800379214182381,2045,1.0,1001
"Bayless, Mark E.",3,1467,1.2473921572883175e-06,1954,0.00017810930581093116,2413,1.0,1001
"Bayoumi, Tamim A.",2,1994,1.1639912328180343e-08,2575,2.410280378021423e-08,3350,1.0,1001
"Bean, Charles R.",1,2840,0.0,2612,6.8372085624025455e-06,3038,1.0,1001
"Beattie, Vivien A.",3,1467,,,,,,
"Beatty, Randolph P.",2,1994,0.0,2612,0.002126288227446138,1202,1.0,1001
"Beaudry, Paul",1,2840,0.0,2612,2.3686385779179147e-05,2859,1.0,1001
"Beaulieu, Joseph",1,2840,0.0,2612,7.82791441735884e-06,3012,1.0,1001
"Beaver, William H.",9,701,0.00011695129525335117,1356,0.004326711372721204,813,3.0,433
"Bebchuk, Lucian A.",16,375,0.0006752675368859021,913,0.03316238735397901,130,7.0,140
"Becchetti, Leonardo",6,947,0.0007990961467656003,870,0.0001825748742664545,2399,,
"Becht, Marco",1,2840,0.0,2612,0.00042389544180681106,2109,1.0,1001
"Beck, Thorsten",12,540,0.0025660770869701324,423,0.035364081705821185,111,4.0,318
"Becker, Gary S.",1,2840,0.0,2612,1.6566589158901898e-06,3194,1.0,1001
"Beetsma, Roel M.W.J.",1,2840,,,,,,
"Beim, David O.",3,1467,1.5207153648920568e-05,1663,0.002308576821795458,1163,1.0,1001
"Beja, Avraham",3,1467,4.430038767127306e-05,1534,0.001123651801416253,1618,2.0,617
"Bekaert, Geert",41,55,0.01154281176167906,55,0.029612212984217817,159,10.0,66
"Benartzi, Shlomo",17,345,0.004292378096409,251,0.017774682523650203,291,2.0,617
"Bencivenga, Valerie R.",7,868,0.00044181690144107184,1066,0.0024126414079377254,1119,1.0,1001
"Bennedsen, Morten",4,1231,6.352928944855413e-06,1748,0.010225816244011572,473,,
"Bennett, James A.",3,1467,1.5179994649364067e-05,1667,0.0003812120647349063,2137,1.0,1001
"Bennett, Paul",5,1076,0.0005034870045255213,1027,4.5951788139520146e-05,2751,1.0,1001
"Benston, George J.",8,775,0.0010777982319300828,774,0.008454580307475448,527,4.0,318
"Benveniste, Lawrence M.",11,598,0.00037520688340182044,1115,0.022779740001636833,211,2.0,617
"Benzoni, Luca",11,598,0.0006159639190335788,947,0.0029328109628082464,994,,
"Berentsen, Aleksander",8,775,0.002576740318133155,422,9.177562963866627e-05,2588,1.0,1001
"Berg, Joyce E.",2,1994,9.504157029092954e-07,2043,0.00046507624917746065,2058,1.0,1001
"Berga, Dolors",1,2840,,,,,1.0,1001
"Bergeijk, Peter A G Van",2,1994,1.1639912328180343e-08,2575,2.410280378021423e-08,3350,1.0,1001
"Bergen, Mark E.",25,187,0.007941478735312413,90,0.001398999760595182,1514,,
"Berger, Allen N.",70,7,0.04136805213696036,3,0.025851061140770674,182,13.0,39
"Berger, Philip G.",4,1231,0.00022430268750330828,1225,0.0012284576757551065,1569,2.0,617
"Berglof, Erik",12,540,0.0011483400700056101,751,0.012048938183949445,427,5.0,246
"Berglund, Tom",3,1467,3.886730453789558e-05,1552,0.0038690578353447256,865,2.0,617
"Bergstresser, Daniel",17,345,0.0011862059795542635,731,0.012415598774175259,416,,
"Bergstrom, Theodore C.",2,1994,1.1639912328180343e-07,2331,1.0275502174411311e-05,2976,1.0,1001
"Bergström, Clas",2,1994,2.0759560241434223e-05,1624,0.00040097579507473183,2122,2.0,617
"Berk, Jan Marc",15,426,0.0034405404475591215,324,4.2536883277614545e-07,3258,,
"Berk, Jonathan B.",22,233,0.0022386493051345176,486,0.0217335887587991,221,8.0,108
"Berkovitch, Elazar",4,1231,0.0001313019977846227,1332,0.007957573671614683,546,2.0,617
"Berkowitz, Jeremy",7,868,0.003469044142248625,318,0.00039186696580337753,2125,1.0,1001
"Berlin, Mitchell",10,648,0.00039447924088664574,1094,0.0026467513047730706,1042,2.0,617
"Bernanke, Ben S.",2,1994,4.881081765956359e-05,1516,3.151430019653799e-05,2811,2.0,617
"Bernard, Andrew B.",4,1231,0.00010623894888965822,1378,0.006733151772398995,622,2.0,617
"Bernardo, Antonio E.",35,91,0.005335976644097146,189,0.01846939882754107,279,7.0,140
"Bernhardt, Dan",1,2840,0.0,2612,2.003347254569374e-07,3285,1.0,1001
"Bernheim, B. Douglas",1,2840,0.0,2612,9.603699725339107e-05,2581,1.0,1001
"Berrada, Tony",2,1994,2.4942669274672162e-08,2494,0.0005484098002849756,1995,1.0,1001
"Bertola, Giuseppe",6,947,0.0020032012652941257,523,0.0009553653048310186,1726,1.0,1001
"Bertrand, Marianne",3,1467,2.6783928483175358e-05,1596,0.00468333712519827,777,3.0,433
"Bertsimas, Dimitris J.",5,1076,7.107502007192202e-05,1458,0.004764516879364618,759,,
"Bessembinder, Hendrik",46,40,0.008971228994513428,77,0.05969161758720349,54,16.0,23
"Bessler, Wolfgang",3,1467,0.00013688990489740794,1319,0.0004243562827662231,2108,,
"Bethel, Jennifer E.",4,1231,1.020557012545753e-05,1697,0.0009576898371597071,1725,2.0,617
"Bettis, J. Carr",13,491,0.0005948592935094635,963,0.01317797552516858,399,1.0,1001
"Betton, Sandra",20,276,0.002683154666610883,414,0.020419459828990284,244,,
"Bewley, Ronald A.",2,1994,3.491973698454103e-08,2458,2.415127318097121e-06,3168,1.0,1001
"Bhagat, Sanjai",3,1467,3.4931671276060006e-07,2196,0.0006047638635381147,1942,1.0,1001
"Bharath, Sreedhar T.",6,947,0.0004928130828974219,1032,0.000509695859416814,2021,,
"Bhattacharya, Utpal",18,321,0.0019057361914534595,541,0.007488922947764347,570,1.0,1001
"Bhattacharyya, Sugato",20,276,0.00369388538226043,293,0.016857545360409665,306,6.0,185
"Bhojraj, Sanjeev",1,2840,0.0,2612,0.00031799731968737194,2200,1.0,1001
"Biais, Bruno",36,84,0.006178446266569597,146,0.02581651602143657,183,6.0,185
"Bichsel, Robert",1,2840,0.0,2612,3.03440413127152e-05,2822,1.0,1001
"Bierman, Harold",2,1994,0.0,2612,0.002378844103093497,1131,1.0,1001
"Bierwag, Gerald O.",3,1467,0.0016994991144311565,587,0.0003572848671247727,2162,2.0,617
"Bigelli, Marco",2,1994,8.462032920429792e-07,2074,0.0020642368028054503,1232,1.0,1001
"Billett, Matthew T.",16,375,0.003879719374761262,276,0.019188917849874854,268,2.0,617
"Billingsley, Randall S.",2,1994,5.881695478879884e-06,1754,9.699582563598151e-05,2576,1.0,1001
"Binder, Michael",1,2840,0.0,2612,2.3956301805399646e-06,3172,1.0,1001
"Birchler, Urs W.",13,491,0.0051070007605882135,204,0.0019232249018495404,1314,2.0,617
"Birinyi, Laszlo",3,1467,7.228353215082332e-07,2093,0.001978798581319494,1294,1.0,1001
"Bisignano, Joseph",2,1994,0.0,2612,0.00024347563451542777,2281,1.0,1001
"Bisière, Christophe",3,1467,3.00558070046212e-05,1583,0.0003520903231908063,2165,1.0,1001
"Bittlingmayer, George",2,1994,0.0,2612,0.002126288227446138,1202,1.0,1001
"Bizjak, John M.",8,775,0.001997491829176184,526,0.0037650265657697027,876,4.0,318
"Bjønnes, Geir Høidal",2,1994,9.832815939230544e-05,1390,0.00023391957221124038,2295,1.0,1001
"Black, Harold A.",3,1467,1.3094901369202887e-07,2321,3.852892061806114e-06,3118,1.0,1001
"Black, Sandra E.",6,947,0.0015291746564460198,618,0.0008050751041649666,1822,,
"Blackwell, David W.",6,947,0.0012249658750082596,720,0.004252518859058652,823,4.0,318
"Blair, Bevan J.",4,1231,0.0002014512145932165,1252,0.0024093422679135807,1120,,
"Blake, Christopher R.",2,1994,0.0,2612,0.003922455838580109,860,1.0,1001
