node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Agbetsiafa, Douglas K.",2,2737,4.199957500759739e-05,1972,1.9026851670348903e-05,3880,1.0,1399
"Agell, Jonas",3,2056,5.192395923096878e-08,3193,6.557140162364586e-07,4296,1.0,1399
"Aggarwal, Rajesh K.",35,132,0.004130427399315624,222,0.03184736444880329,155,8.0,151
"Aggarwal, Reena",20,373,0.0013613203821921307,740,0.015228666763207516,412,2.0,840
"Aghion, Philippe",7,1234,0.0014863928704864822,687,0.0018857171604894575,1739,4.0,422
"Aglietta, Michel",4,1758,1.7753698305181428e-05,2115,0.00022301340160513528,3004,1.0,1399
"Agrawal, Anup",5,1527,5.957973785789344e-05,1902,0.0014579401829180624,1883,2.0,840
"Agrawal, Deepak",3,2056,6.013947387623769e-05,1900,0.0010750774835349855,2080,1.0,1399
"Aguerrevere, Felipe L.",10,945,0.00034315332973139357,1373,0.009225050846994244,669,,
"Aguiar, Mark",5,1527,0.0002932196204664658,1441,0.0015562116426943596,1841,3.0,573
"Agénor, Pierre Richard",2,2737,9.440719860176142e-09,3400,3.5090476925623985e-06,4144,1.0,1399
"Ahn, Dong Hyun",5,1527,4.4435312199849534e-05,1963,0.003254286573549457,1349,2.0,840
"Ahn, Seoungpil",7,1234,6.001169680961552e-05,1901,0.0038387826641096074,1236,1.0,1399
"Aitken, Michael J.",3,2056,3.175883039251247e-05,2019,2.9521662955442155e-05,3791,1.0,1399
"Aizcorbe, Ana M.",1,3818,0.0,3562,0.0019179304403881383,1724,1.0,1399
"Aizenman, Joshua",4,1758,0.0013664893255763092,736,8.230343518087671e-05,3468,2.0,840
"Akdoĝu, Evrim",3,2056,2.0288169701595965e-08,3325,0.011625851601202462,554,1.0,1399
"Akhigbe, Aigbe O.",6,1360,0.00014813126258153775,1677,0.0006478927593575109,2390,,
"Alawode, Abayomi A.",3,2056,3.041474518756214e-05,2026,0.0014278025442127664,1895,1.0,1399
"Albuquerque, Rui",5,1527,9.954214317314968e-05,1781,0.0043124235029606975,1144,4.0,422
"Alderson, Michael J.",2,2737,1.153865760688195e-08,3380,0.00030918118847838097,2824,1.0,1399
"Alencar, Leonardo S.",2,2737,1.4133735534599033e-05,2146,3.085467775241975e-05,3783,1.0,1399
"Alesina, Alberto F.",2,2737,4.116753689006409e-05,1977,0.0011708943077973954,2029,2.0,840
"Alexander, Carol O.",9,1032,0.0027325830725684766,379,0.0002882905623373135,2866,1.0,1399
"Alexander, Gordon J.",9,1032,0.0005207730566431014,1207,0.0035898871126653093,1280,3.0,573
"Alford, Andrew W.",4,1758,3.499357318993476e-05,2007,0.0016859373379800263,1798,2.0,840
"Ali, Ashiq",3,2056,0.00015182565679137177,1660,9.579729789534014e-07,4282,,
"Ali, Mukhtar M.",3,2056,4.150195536499604e-07,2908,0.001385907745991899,1906,1.0,1399
"Allayannis, George",30,181,0.00372378341118045,258,0.017265138501291546,359,1.0,1399
"Allen, Franklin",37,117,0.0072046527856000665,90,0.02119156613289063,266,11.0,78
"Allen, Jeffrey W.",3,2056,6.183292933367855e-06,2317,0.001892115899532274,1737,2.0,840
"Allen, Linda",11,853,0.0011142491293453165,841,0.002836082754153242,1447,4.0,422
"Allen, William A.",3,2056,2.832215958052842e-08,3257,2.706758908970042e-05,3803,1.0,1399
"Allen, William T.",4,1758,1.4043601590686283e-05,2154,0.00464387799242639,1094,2.0,840
"Almazan, Andres",41,83,0.00459187901636243,186,0.031491764443801085,159,9.0,116
"Almeida, Heitor V.",38,106,0.00482916833040458,172,0.05900339037998701,62,,
"Alphonse, Pascal",2,2737,8.653993205161462e-09,3438,0.00018023566355280658,3117,1.0,1399
"Alston, Lee J.",2,2737,2.8598921239695705e-06,2421,2.2965894479970105e-05,3832,1.0,1399
"Alti, Aydoǧan",22,316,0.0023412946435207656,449,0.017411103875537973,355,2.0,840
"Altig, David E.",6,1360,0.0002530356657446309,1495,0.00020221872094498803,3065,3.0,573
"Altinkiliç, Oya",15,601,0.000771093197733613,1035,0.015412838758914051,407,,
"Altissimo, Filippo",4,1758,1.7753698305181428e-05,2115,0.00022301340160513528,3004,1.0,1399
"Altman, Edward I.",13,718,0.0018826690162187217,573,0.009200792491822672,672,5.0,323
"Altshuler, Rosanne",1,3818,0.0,3562,0.0032350460262005488,1350,1.0,1399
"Alvarez, Fernando E.",2,2737,1.2742289427604425e-07,3093,0.00047749031525070164,2572,1.0,1399
"Amador, Manuel",2,2737,1.36173357141028e-06,2642,0.0014649331387809209,1876,1.0,1399
"Amato, Jeffery D.",2,2737,4.312633818800437e-05,1968,3.762504494654307e-05,3740,,
"Ambrose, Brent William",3,2056,4.150195536499604e-07,2908,0.001385907745991899,1906,1.0,1399
"Amel, Dean F.",7,1234,0.00019873901133871027,1594,0.0006406781945466505,2397,2.0,840
"Ameriks, John",3,2056,2.1316680833778048e-05,2089,0.0013350117301923797,1928,1.0,1399
"Amihud, Yakov",41,83,0.008243693432645336,59,0.04678837268683825,89,17.0,26
"Amilon, Henrik",2,2737,1.153865760688195e-08,3380,2.6954358238405215e-06,4199,1.0,1399
"Ammann, Manuel",6,1360,,,,,,
"Amoako-Adu, Ben",1,3818,0.0,3562,0.0001814661158070978,3110,1.0,1399
"Amromin, Gene",3,2056,3.5646437970612706e-06,2402,0.00108468859374665,2077,1.0,1399
"Anari, Ali",20,373,0.0007838587434700181,1027,0.0014448385108501458,1891,,
"Andersen, Leif B.G.",1,3818,0.0,3562,2.2402507765152007e-06,4211,1.0,1399
"Andersen, Torben G.",14,654,0.0021158807924713187,507,0.011724222991723637,552,7.0,187
"Anderson, Anne Marie",3,2056,5.095719872562444e-06,2342,0.0005985723572035684,2420,1.0,1399
"Anderson, Axel",2,2737,5.465679919049345e-09,3523,4.7777854060194765e-05,3687,1.0,1399
"Anderson, Christopher W.",18,467,0.001968174682606404,548,0.004657381380392562,1092,4.0,422
"Anderson, Elizabeth Scott",2,2737,1.153865760688195e-08,3380,4.239937442311597e-06,4107,1.0,1399
"Anderson, Evan W.",4,1758,3.919586752144131e-05,1985,0.0024799789007567633,1530,1.0,1399
"Anderson, Heather M.",4,1758,0.00014204468898468354,1683,0.00011453697606636983,3319,1.0,1399
"Anderson, Kirsten",7,1234,2.5640924461800597e-05,2061,0.007088633853356883,813,3.0,573
"Anderson, Richard G.",3,2056,0.002730992559712034,383,0.00010464732822539659,3365,2.0,840
"Anderson, Ronald C.",23,293,0.0017209313063225394,622,0.005453205453111593,977,,
"Andersson, Magnus",9,1032,0.00163604068984101,640,4.7721745236416976e-05,3695,,
"Andrade, Gregor",6,1360,3.9847325697517086e-05,1981,0.004758857272948033,1075,2.0,840
"Andreasen, Jesper",2,2737,1.2371398730785819e-06,2662,0.00040831421400722867,2658,1.0,1399
"Andrews, Peter",9,1032,0.0005477607788989951,1179,0.00018940155795042304,3092,4.0,422
"Andricopoulos, Ari D.",1,3818,0.0,3562,0.0009047573707292073,2208,,
"Andrés, Javier",2,2737,6.205400476884932e-06,2314,9.610511909425376e-06,4007,,
"Ang, Andrew",36,126,0.0023142999148305925,456,0.04383005102823826,104,10.0,94
"Ang, James",12,774,0.0007554964718170263,1043,0.0040733736844304,1206,1.0,1399
"Angel, James J.",15,601,0.000939475512964801,929,0.003928165680499869,1226,5.0,323
"Angelini, Paolo",14,654,0.004301072079805161,213,0.0038875553880847982,1234,2.0,840
"Angeloni, Ignazio",21,351,0.00042433406292090254,1299,0.0003431815144774026,2757,,
"Anglin, Paul M.",3,2056,4.4506250769401804e-08,3217,3.067320329855116e-06,4190,1.0,1399
"Anolli, Mario",2,2737,4.641150379568296e-06,2352,0.00035586556560349706,2729,1.0,1399
"Ansari, Asim",1,3818,0.0,3562,0.00035603875757173986,2722,1.0,1399
"Anthony, Joseph H.",2,2737,0.0,3562,0.00012295583762233302,3281,1.0,1399
"Antoniou, Antonios",1,3818,,,,,1.0,1399
"Antweiler, Werner",7,1234,0.000643149712824958,1113,0.00454350017176539,1114,,
"Aoki, Kosuke",17,507,0.001826825160636722,591,0.0005811204321214795,2436,1.0,1399
"Apel, Mikael",6,1360,0.0006292610523203969,1120,7.729698846049809e-06,4038,,
"Aragó, Vicent",3,2056,,,,,1.0,1399
"Argandoña, Antonio",2,2737,9.440719860176142e-09,3400,3.0725594036925848e-06,4181,1.0,1399
"Arikan, Asli M.",4,1758,3.7716848869604753e-07,2931,0.020654541174534406,282,2.0,840
"Arlen, Jennifer H.",2,2737,6.899703541523502e-07,2790,0.0004610443049543249,2598,1.0,1399
"Arnold, Tom",7,1234,0.00021599527381930577,1574,0.0017224218661787418,1792,3.0,573
"Arnott, Richard J.",7,1234,0.004122507538149768,224,0.0012632242663680438,1981,3.0,573
"Arnott, Robert D.",2,2737,0.0,3562,0.0035031189620452503,1296,1.0,1399
"Arora, Navneet",1,3818,0.0,3562,0.0018478425229673664,1754,2.0,840
"Arping, Stefan",20,373,0.005082573870425381,156,0.0019328848075884236,1717,,
"Arslanalp, Serkan",11,853,0.0003005753373932554,1428,0.002458927609688364,1546,,
"Aruoba, S. Boraǧan",5,1527,,,,,,
"Aruǧaslan, Onur",6,1360,0.00012894967902593964,1718,0.0004342945011816769,2627,,
"Ashcraft, Adam B.",7,1234,0.0003484848204646105,1369,0.0046997237119029995,1085,4.0,422
"Ashenfelter, Orley C.",2,2737,1.6312327294117878e-07,3044,0.0009896260634166254,2141,1.0,1399
"Asness, Clifford S.",11,853,0.00026603418343854924,1477,0.009609488494431898,642,4.0,422
"Asparouhova, Elena",3,2056,1.8076216365623644e-06,2572,0.0013780091135728962,1914,1.0,1399
"Asquith, Daniel",4,1758,6.239807735121271e-07,2812,0.005585307999695215,960,1.0,1399
"Assarsson, Bengt",3,2056,5.192395923096878e-08,3193,6.557140162364586e-07,4296,1.0,1399
"Assoé, Kodjovi",5,1527,0.00043565245630562054,1291,0.00038847681956605517,2679,2.0,840
"Aste, Tomaso",1,3818,,,,,,
"Atanasov, Vladimir",20,373,0.0032541215783322645,311,0.005750603194283019,944,2.0,840
"Atanasova, Christina V.",1,3818,,,,,,
"Athanassakos, George",4,1758,6.536417815094135e-05,1873,1.494697794100217e-05,3948,,
"Athey, Susan",1,3818,0.0,3562,0.00017756269681076084,3133,1.0,1399
"Atiase, Rowland K.",2,2737,2.076958369238751e-08,3298,3.435086613467117e-06,4165,1.0,1399
"Atkeson, Andrew G.",2,2737,1.2742289427604425e-07,3093,0.00047749031525070164,2572,1.0,1399
"Attanasio, Orazio P.",4,1758,9.123024016135182e-05,1802,0.0021499692589727194,1633,2.0,840
"Attari, Mukarram",4,1758,6.685413846679576e-05,1869,0.00210111946426292,1655,2.0,840
"Au, Andrea S.",8,1145,0.00022550097261681955,1552,0.007221118457572763,803,,
"Auerbach, Alan J.",3,2056,6.186041291483976e-06,2316,0.00421185159298665,1171,2.0,840
"Auernheimer, Leonardo",1,3818,0.0,3562,5.170002654819536e-08,4356,1.0,1399
"Austria, Myrna S.",2,2737,8.653993205161462e-09,3438,2.545891476969889e-08,4368,1.0,1399
"Ausubel, Lawrence M.",2,2737,2.40070363869829e-07,2994,0.00040478154123949257,2665,1.0,1399
"Avellaneda, Marco M.",3,2056,3.634439464271832e-07,2936,0.0008189042364557872,2265,1.0,1399
"Avery, Robert B.",13,718,0.0016109956308556952,649,0.01560314464048168,401,7.0,187
"Avramov, Doron",26,233,0.0032663185079372533,310,0.022087063343126722,253,4.0,422
"Axelson, Ulf",16,556,0.0004968931496540117,1229,0.019497978567629384,313,8.0,151
"Ayadi, Mohamed A.",6,1360,0.0009330373120232625,932,0.001001880324056331,2134,,
"Aydoǧdu, Murat",2,2737,0.0,3562,0.0009640664848014854,2160,1.0,1399
"Ayers, Benjamin C.",5,1527,0.00019294553500581087,1601,0.000820860973315477,2263,,
"Ayuso, Juan",7,1234,0.0001500364053110501,1670,0.00016796531314540748,3161,,
"Ayyagari, Meghana",3,2056,1.888143972035228e-09,3549,0.002852257534761118,1438,1.0,1399
"Azoulay, Pierre",1,3818,0.0,3562,0.00013564260696396796,3244,1.0,1399
"Aït-Sahalia, Yacine",16,556,0.001932172703632573,556,0.0072284052601983865,800,6.0,255
B CHAN,1,3818,0.0,3562,3.6617000923976396e-05,3751,1.0,1399
B HOUVARDAS,1,3818,0.0,3562,3.6239765373327233e-06,4140,1.0,1399
"BAIMAN, STANLEY",3,2056,5.104157910942927e-07,2863,0.0005025496324774873,2534,1.0,1399
BARRY JOHNSTON,2,2737,1.6980638475915305e-06,2593,0.0002899506304582267,2852,1.0,1399
BASIL PETROU,2,2737,2.6242029870759184e-06,2460,4.1969217209566276e-05,3718,1.0,1399
BEN ROSS,2,2737,1.368182236011697e-07,3063,0.003421705695821877,1323,1.0,1399
BENNY GOODMAN,3,2056,8.880790401811107e-07,2732,0.0020142441827258164,1695,1.0,1399
BERT SCHOONBEEK,3,2056,,,,,1.0,1399
BERTH SMOLUK,2,2737,9.440719860176142e-09,3400,1.5672019625401556e-05,3937,1.0,1399
"BHATTACHARYA, SUDIPTO",13,718,0.004121440528333453,225,0.0030144576016111584,1399,8.0,151
"BICKSLER, JAMES L.",3,2056,3.930443257567941e-06,2380,0.0009621970903757784,2163,1.0,1399
BILL ATKINSON,6,1360,4.953742719008411e-05,1944,0.0026280651107344825,1491,3.0,573
BILL HOOD,2,2737,9.440719860176142e-09,3400,5.6554798598965434e-05,3613,1.0,1399
BILL HORACE,3,2056,1.0384791846193756e-07,3119,8.125033523794427e-08,4351,1.0,1399
BILL JACKSON,2,2737,2.2119698241400484e-06,2498,0.00021532919238988757,3032,1.0,1399
BIRGIT UHLENBROCK,1,3818,0.0,3562,4.513146893239662e-06,4095,1.0,1399
BJOERN CHRISTENSEN,2,2737,0.0,3562,0.00024892721568163273,2944,1.0,1399
BONNIE CLARK MOSKOWITZ,2,2737,1.2782340003000962e-07,3091,0.005126830809238698,1015,1.0,1399
BRANSON KWOK,3,2056,6.811596621614169e-06,2305,0.00038025136157930053,2693,1.0,1399
BRIAN SLINGERLAND,2,2737,9.677106009355544e-07,2708,0.0011535368535799848,2043,1.0,1399
BRITT TUNICK,2,2737,1.6996433002523448e-06,2590,0.002274640006022849,1595,1.0,1399
"BROOKS, LEROY D.",2,2737,4.850769714249775e-07,2878,1.1720021651540537e-05,3975,1.0,1399
BRUCE FOERSTER,3,2056,7.643144616737942e-06,2265,0.0041539578114218895,1184,1.0,1399
BRUNO HUSSON,2,2737,0.0,3562,0.0009541987305424601,2173,1.0,1399
BUD GIBSON,2,2737,5.641928611736049e-07,2839,0.004074015438365293,1199,1.0,1399
"Bacchetta, Philippe",4,1758,0.00011425287245245662,1746,0.0012804384393408455,1972,2.0,840
"Bacidore, Jeffrey M.",11,853,0.0002743241054142136,1467,0.007918320023869314,737,5.0,323
"Back, Kerry",12,774,0.0008879165543508088,973,0.0035091239081081384,1295,7.0,187
"Backus, David K.",2,2737,1.4383035529822601e-08,3361,0.009117036646126404,678,1.0,1399
"Badrinath, Swaminathan G.",1,3818,,,,,1.0,1399
"Baek, Jaeseung",9,1032,0.0004240704043694694,1302,0.006773555207344038,842,,
"Baer, Herbert L.",2,2737,2.0617831098797622e-06,2521,0.0007381100613241575,2316,1.0,1399
"Baglioni, Angelo",1,3818,0.0,3562,0.00010810965531406586,3336,1.0,1399
"Bai, Jushan",3,2056,6.530614808737732e-05,1874,0.0012196523339848182,1996,2.0,840
"Bailey, Warren",31,166,0.0040489471692440465,234,0.026689237628119453,205,12.0,67
"Baird, Douglas G.",3,2056,2.5087427618734396e-07,2991,0.005924491758785339,923,2.0,840
"Baker, George P.",8,1145,0.00021696329737871448,1572,0.003112418488395392,1388,4.0,422
"Baker, Malcolm P.",66,25,0.0055009898901012605,138,0.13171676779367064,7,11.0,78
"Baks, Klaas P.",2,2737,1.1076800650631779e-06,2688,0.0011570321773892776,2041,1.0,1399
"Bakshi, Gurdip S.",67,22,0.006302402939380308,108,0.03709749221767619,126,1.0,1399
"Balduzzi, Pierluigi",7,1234,0.00023497512183918564,1521,0.004728825756315773,1078,3.0,573
"Bali, Turan G.",22,316,0.003019955671167105,336,0.0059036185419039985,926,,
"Baliga, Sandeep",22,316,0.003317672861622553,303,0.0015994350562329037,1826,,
"Ball, Clifford A.",4,1758,1.303071526902379e-05,2161,0.0010483547994582087,2120,2.0,840
"Ball, Laurence M.",17,507,0.0018820335503317827,574,0.00019826342179621667,3072,2.0,840
"Baltagi, Badi H.",1,3818,0.0,3562,0.00017318846539341262,3144,1.0,1399
"Bamber, Linda Smith",2,2737,2.076958369238751e-08,3298,3.435086613467117e-06,4165,1.0,1399
"Bandi, Federico M.",4,1758,5.266018297565645e-05,1936,0.0005200586990085831,2515,3.0,573
"Banerjee, Abhijit V.",9,1032,0.0017278526024640957,617,0.011005906390950776,581,3.0,573
"Banerjee, Priyodorshi",2,2737,,,,,,
"Banerjee, Suman",3,2056,1.5117396127772132e-07,3060,0.002134255346992481,1637,1.0,1399
"Banerji, Sanjay",6,1360,0.00030969385987615513,1413,0.0030600107281071867,1395,1.0,1399
"Bange, Mary M.",11,853,0.0008127308713176054,1012,0.005644944126357878,956,1.0,1399
"Bansal, Ravi",29,188,0.002875986761922713,355,0.035453939692398774,132,6.0,255
"Baptista, Alexandre M.",3,2056,1.6120379802661978e-06,2613,0.000588165750711939,2432,1.0,1399
"Barajas, Adolfo",2,2737,4.31060191397179e-07,2902,0.0004973891914307342,2547,1.0,1399
"Barber, Brad M.",3,2056,1.0755866456793823e-06,2695,0.0013111491702197883,1940,1.0,1399
"Barberis, Nicholas C.",39,98,0.0024616131483493836,427,0.068018119369402,40,10.0,94
"Barclay, Michael J.",27,218,0.0011960364101095916,796,0.01600242186769852,394,10.0,94
"Bardenhewer, Martin M.",1,3818,0.0,3562,3.686255478977836e-05,3744,1.0,1399
"Bareket, Moshe",1,3818,0.0,3562,0.0009239212614836832,2198,1.0,1399
"Barigozzi, Francesca",2,2737,2.596197961548439e-08,3275,3.865146820574888e-09,4384,1.0,1399
"Barkume, Anthony J.",2,2737,0.0,3562,0.00024495859442198736,2949,1.0,1399
"Barlevy, Gadi",6,1360,0.00021948146747016915,1565,5.709056507029146e-05,3610,2.0,840
"Barnea, Amir",3,2056,1.7321014153475758e-06,2585,0.0017690151706658559,1776,1.0,1399
"Barnea, Emanuel",3,2056,1.3299509313474754e-07,3073,8.699915567876434e-05,3440,1.0,1399
"Barnes, Colleen",4,1758,3.323473973018333e-05,2009,0.0002963548000443421,2840,,
"Barnett, William A.",3,2056,3.5513352083362725e-06,2405,1.8512725212164482e-05,3882,1.0,1399
"Barnhill, Theodore M.",2,2737,9.362284340112744e-06,2228,1.777101266464859e-05,3890,1.0,1399
"Barone-Adesi, Giovanni",3,2056,0.0009112654845035021,942,0.0001646346121795006,3166,2.0,840
"Barr, David G.",1,3818,,,,,1.0,1399
"Barrett, W. Brian",3,2056,4.070149914076983e-06,2371,0.0012221814074597675,1995,1.0,1399
"Barrios, Víctor E.",11,853,0.0020569246976103782,524,5.426643643336201e-05,3646,,
"Barro, Robert T.",8,1145,0.0013303144478882273,747,0.013019087342386708,499,4.0,422
"Barros, Pedro Pita",3,2056,1.3299509313474754e-07,3073,8.699915567876434e-05,3440,1.0,1399
"Barry, Christopher B.",24,274,0.006494004387423587,102,0.003569467798721577,1282,6.0,255
"Barsky, Robert B.",4,1758,0.00010347125957091949,1770,0.00013830713191807916,3233,2.0,840
"Barth, James R.",16,556,0.0009800412532111188,910,0.013116166960621515,496,1.0,1399
"Bartholdy, Jan",9,1032,0.0006639804053785961,1103,0.0015435342121326962,1846,,
"Bartolini, Leonardo",11,853,0.0008549028954936256,986,0.0002085803867082819,3050,1.0,1399
"Bartov, Eli L.I.",2,2737,7.417708461566968e-09,3469,0.00011416375207140094,3320,1.0,1399
"Baruch, Shmuel",5,1527,0.00010247970047924239,1772,0.002610101869146125,1496,3.0,573
"Basak, Gopal K.",2,2737,0.0,3562,0.001589135955579595,1832,1.0,1399
"Basak, Suleyman",5,1527,0.0014201976456928013,708,0.005820019583559079,932,2.0,840
"Bass, Richard F.",9,1032,0.0008178694145548217,1010,0.0030127826857716993,1400,,
"Bassett, William F.",2,2737,7.503186910779712e-07,2768,0.0031653993575541735,1373,1.0,1399
"Basu, Kunal",2,2737,1.4169451244974662e-06,2641,0.0009332876987902024,2188,1.0,1399
"Basu, Sudipta",8,1145,3.732332377133132e-05,1994,0.002491906201069212,1528,3.0,573
"Basu, Susanto",4,1758,0.00010347125957091949,1770,0.00013830713191807916,3233,2.0,840
"Bates, David S.",13,718,0.00045919207153634166,1255,0.014260104900959313,446,6.0,255
"Bates, Thomas W.",14,654,0.0004497182200231793,1279,0.0065970237213959304,857,1.0,1399
"Battalio, Robert H.",38,106,0.005368176607093137,144,0.024603075761672213,225,11.0,78
"Bauer, Gregory H.",5,1527,5.337759643462263e-05,1932,0.0042935765172676,1152,3.0,573
"Bauer, Larry L.",4,1758,2.1030410018357793e-06,2515,0.0016855402655503472,1799,1.0,1399
"Bauer, Paul W.",4,1758,0.00013360961347304287,1702,0.0022394166688752626,1604,1.0,1399
"Bauer, Rob M.M.J.",9,1032,0.0010750974128475213,859,0.0006779010871063044,2353,,
"Bauer, Wolfgang",3,2056,0.000164674825958394,1646,0.00838292536453988,715,,
"Baum, Christopher F.",2,2737,2.596197961548439e-08,3275,3.650764874415056e-05,3757,1.0,1399
"Baumann, Renato",2,2737,1.4133735534599033e-05,2146,3.085467775241975e-05,3783,1.0,1399
"Baumberger, Jörg",3,2056,,,,,1.0,1399
"Baxter, B. J.C.",2,2737,0.0,3562,0.000103630260101368,3367,1.0,1399
"Bayoumi, Tamim A.",1,3818,0.0,3562,5.616815510738934e-05,3617,1.0,1399
"Bean, Charles R.",3,2056,2.0336884032129434e-08,3320,4.855884612096146e-05,3682,1.0,1399
"Beatty, Anne L.",3,2056,2.240866604477251e-05,2085,0.004940584797928298,1048,,
