node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Aghion, Philippe",2,1746,9.100092951067483e-07,1766,0.0004703013370249512,1950,1.0,908
"Agrawal, Anup",33,88,0.008507237174825839,89,0.032234343848283185,139,5.0,210
"Agénor, Pierre Richard",10,575,0.0027969364489093674,361,3.7844844014591634e-05,2664,,
"Aharony, Joseph",3,1323,1.686429801681848e-06,1651,0.005466556188960274,735,1.0,908
"Ahmed, Anwer S.",2,1746,3.1867031151286434e-06,1573,0.001691300713918651,1274,1.0,908
"Ahmed, Shaghil",1,2545,0.0,2358,0.00046608873389807553,1959,1.0,908
"Ahn, Dong Hyun",21,216,0.0023135869476062815,436,0.012094050305209441,422,1.0,908
"Ahn, Seoungpil",1,2545,0.0,2358,0.00034553544547573275,2098,1.0,908
"Aiyagari, S. Rao",1,2545,0.0,2358,2.4459419508390493e-07,2983,1.0,908
"Akerlof, George A.",1,2545,0.0,2358,7.91542903319415e-06,2828,1.0,908
"Akhigbe, Aigbe O.",1,2545,,,,,,
"Al-Jazzaf, Mahdy I.",4,1116,5.961502651851216e-07,1816,0.006625032158044029,641,1.0,908
"Alessie, Rob J.M.",3,1323,0.00026433101972494897,1061,0.00016010522706115163,2345,1.0,908
"Alexander, Gordon J.",7,776,0.0011133107166047453,678,0.0031315043538735683,1004,2.0,540
"Alexandre, Hervé",1,2545,0.0,2358,0.00010358085700210378,2429,1.0,908
"Alford, Andrew W.",5,969,0.00015256662294362364,1169,0.008334545181001468,549,3.0,369
"Algert, Peter",3,1323,5.644072787443397e-07,1838,0.0013691998635140719,1442,1.0,908
"Aliber, Robert Z.",1,2545,0.0,2358,3.6116638868771766e-05,2677,1.0,908
"Alizadeh, Sassan",1,2545,0.0,2358,1.2215164189248451e-06,2937,1.0,908
"Allayannis, George",2,1746,8.536996669497184e-07,1775,0.00024368749288137487,2237,1.0,908
"Allaz, Blaise",3,1323,1.3242948970020117e-06,1685,0.0009312934592012049,1648,1.0,908
"Allen, Edward L.",2,1746,0.0,2358,0.001531761978006741,1367,1.0,908
"Allen, Franklin",47,35,0.016511512312225758,22,0.03106073921284911,144,17.0,16
"Allen, Jeffrey W.",14,398,0.0014724119816121224,584,0.021613064161745014,226,3.0,369
"Allen, Linda",5,969,0.00040958337716168804,966,0.0003854723480725034,2071,3.0,369
"Alm, James R.",1,2545,,,,,1.0,908
"Almeida, Alvaro Santos",1,2545,0.0,2358,1.3578748447514071e-05,2760,1.0,908
"Altig, David E.",2,1746,8.292321222302758e-06,1478,3.0140365034415567e-05,2692,1.0,908
"Altman, Edward I.",23,192,0.0052975192401354225,168,0.023516830639272082,202,8.0,106
"Altonji, Joseph G.",2,1746,6.251250311497296e-05,1283,0.0004490737797590732,1981,1.0,908
"Altuǧ, Sumru G.",2,1746,0.0,2358,5.256274076001115e-05,2573,1.0,908
"Alvarez, Fernando E.",2,1746,3.635206676015346e-06,1564,0.00010154495151674483,2438,1.0,908
"Alziary, Bénédicte",8,696,0.0002575103729120895,1068,0.00020203391118070297,2290,,
"Ambrose, Brent William",4,1116,0.0006611561557515655,852,9.582018964631105e-05,2452,,
"Amel, Dean F.",2,1746,5.476773987339013e-08,2141,0.00018366327276451088,2306,,
"Amihud, Yakov",51,26,0.020228113541045124,17,0.026370314098460846,178,23.0,9
"Amin, Kaushik I.",5,969,0.00016751408894075817,1148,0.001154813961765147,1540,2.0,540
"Ammer, John",4,1116,0.0009549700099164347,738,0.0007272414360844232,1766,2.0,540
"Amoako-Adu, Ben",4,1116,3.2860643924034076e-07,1939,5.773497527237837e-05,2551,1.0,908
"Andersen, Torben G.",15,356,0.0031047265630939286,332,0.0029727277348112553,1022,3.0,369
"Anderson, Christopher W.",26,152,0.006447810799168989,137,0.021980617094281535,220,1.0,908
"Anderson, Richard G.",3,1323,0.000661484762190806,844,3.3426919277661953e-06,2868,,
"Anderson, Robert M.",3,1323,0.001323407666300599,620,0.00040756529214400216,2047,2.0,540
"Anderson, Ronald W.",12,480,0.001329821123716695,617,0.0036671897477690385,905,7.0,135
"Andrabi, Tahir",7,776,0.0033195409210520993,300,3.536992584414637e-06,2862,,
"Andrade, Gregor",11,524,0.00024220022529949166,1077,0.015206987522614878,331,,
"Angbazo, Lazarus A.",13,435,0.0035460768184129563,279,0.005722388901011669,714,1.0,908
"Angel, James J.",31,110,0.011700280325590654,47,0.017617896847390662,288,6.0,171
"Angelini, Paolo",18,280,0.008183892299441348,98,0.0027248273894748785,1054,1.0,908
"Anglin, Paul M.",1,2545,0.0,2358,0.00016166301685141129,2342,1.0,908
"Anshuman, V. Ravi",10,575,0.0003646296576747044,992,0.0023686481880679884,1125,1.0,908
"Antle, Rick",2,1746,1.2170608860753362e-08,2342,0.0003107020020413842,2156,1.0,908
"Anton, James J.",2,1746,5.205269462038544e-07,1844,0.0013465998642585475,1454,1.0,908
"Antunovich, Peter",1,2545,0.0,2358,0.0005542495896674539,1903,1.0,908
"Aragon, George O.",2,1746,0.0,2358,0.001544051669917576,1345,1.0,908
"Aranson, Peter H.",4,1116,9.749861384054067e-08,2082,0.00016699233272825841,2326,1.0,908
"Armstrong, Jeff S.",1,2545,0.0,2358,5.677282141444674e-07,2969,1.0,908
"Arnold, Tom",12,480,0.00034050572716204873,1005,0.010529388672637283,475,1.0,908
"Arnott, Richard J.",1,2545,0.0,2358,0.00016166301685141129,2342,1.0,908
"Arshadi, Nasser",2,1746,1.2170608860753362e-08,2342,0.00020357273050193852,2286,1.0,908
"Ashman, Thomas D.",1,2545,0.0,2358,7.49172161219936e-05,2516,1.0,908
"Asquith, Daniel",10,575,0.0011380234078960324,672,0.01617512208187396,312,1.0,908
"Atack, Jeremy",2,1746,7.302365316452017e-08,2110,5.73437329207009e-06,2846,1.0,908
"Atanasova, Christina V.",1,2545,0.0,2358,0.00011407385920864744,2415,1.0,908
"Athanasoulis, Stefano G.",1,2545,0.0,2358,0.0003425410400686674,2099,1.0,908
"Athanassopoulos, Antreas D.",3,1323,0.0046248070258685554,207,0.0006840540175162108,1795,,
"Atkins, Allen B.",8,696,0.0005439430749795158,894,0.0036632530878055888,906,,
"Austen-Smith, David",1,2545,0.0,2358,0.00020443429700100027,2284,1.0,908
"Ausubel, Lawrence M.",2,1746,4.888443655188614e-06,1540,0.0006739025312426679,1806,1.0,908
"Avellaneda, Marco M.",3,1323,2.1907095949356051e-07,1997,2.144593317258287e-05,2733,1.0,908
"Avery, Christopher N.",1,2545,0.0,2358,0.0010034504186160666,1617,1.0,908
"Avery, Robert B.",13,435,0.0020834866829637145,467,0.005679232037186129,716,5.0,210
"Avkiran, Necmi Kemal",2,1746,,,,,,
"Avramov, Doron",1,2545,0.0,2358,0.0009583762819534535,1636,1.0,908
"Ayer, John D.",2,1746,4.444864688586627e-07,1878,0.0015951086281253328,1329,1.0,908
"Ayres, Frances L.",1,2545,0.0,2358,9.479230068522432e-06,2802,1.0,908
"Azariadis, Costas",3,1323,0.0019804724984106487,489,0.00013009233133751886,2390,2.0,540
"Aït-Sahalia, Yacine",29,129,0.005862595313472993,148,0.014148456092491268,359,6.0,171
"BERGSTROM., Albert Rex",1,2545,0.0,2358,4.763315485945751e-08,3003,1.0,908
BERNARD BECK,1,2545,0.0,2358,5.712885153805327e-05,2554,1.0,908
BERNARD MADOFF,3,1323,1.1016484996228871e-05,1456,0.001301862325227866,1466,2.0,540
BERND ZUGENBUHLER,2,1746,1.4604730632904035e-08,2286,4.698729113092847e-05,2609,1.0,908
BETTY STROCK BAGNANI,3,1323,2.650185499811774e-07,1976,0.001821687361289879,1243,1.0,908
"BHATTACHARYA, SUDIPTO",17,308,0.0022286999831582365,451,0.014305251213109684,356,9.0,87
"BICKSLER, JAMES L.",3,1323,1.0360692781147885e-07,2073,0.003480001133113069,946,1.0,908
BILL ATKINSON,3,1323,6.278327897807455e-06,1512,0.00045887442616769414,1973,1.0,908
BILL CLYDE,3,1323,7.670616669823414e-07,1792,0.0035783722060095105,922,1.0,908
BILL KEECH,1,2545,0.0,2358,1.0272113381265241e-07,2990,1.0,908
BILL LEWELLEN,3,1323,1.0360692781147885e-07,2073,0.003480001133113069,946,1.0,908
BILL WITTE,1,2545,0.0,2358,9.861249345546202e-08,2995,1.0,908
BILL WOOLSEY,1,2545,0.0,2358,3.648171510844129e-05,2672,1.0,908
BLAIR CORKRAN,2,1746,1.249902913427479e-06,1719,0.00016508752892359447,2339,1.0,908
BOB FISHER,1,2545,0.0,2358,0.0005117447697238789,1920,1.0,908
BOB VIRGIL,2,1746,1.2170608860753362e-08,2342,0.0003107020020413842,2156,1.0,908
BORIS LEBLANC,3,1323,8.215160981008519e-08,2096,3.6686652705207876e-05,2668,1.0,908
BRETT DREY,4,1116,9.749861384054067e-08,2082,0.00016699233272825841,2326,1.0,908
BRIAN MCCULLOCH,4,1116,4.5737062663090014e-05,1328,0.004363484747866677,822,2.0,540
BRIAN STUART,2,1746,2.1907095949356052e-08,2232,2.199140162677871e-06,2893,1.0,908
BRUNO DUPIRE,3,1323,1.3242948970020117e-06,1685,0.0009312934592012049,1648,1.0,908
BRUNO HALLAK,2,1746,3.274831857192996e-06,1570,0.0014211968407992952,1411,1.0,908
BYRON CHAPMAN,2,1746,2.000689449378475e-05,1407,6.0937202202298516e-06,2843,1.0,908
"Babbs, Simon H.",4,1116,0.003965270728038579,252,5.619047632059585e-05,2560,2.0,540
"Bacidore, Jeffrey M.",18,280,0.003974924294228158,248,0.007556720495684749,587,4.0,272
"Back, Kerry",9,647,0.0008492264445258687,768,0.003599443995778134,917,7.0,135
"Backus, David K.",6,861,0.00017250136640468324,1143,0.00422922421438687,842,3.0,369
"Badrinath, Swaminathan G.",1,2545,0.0,2358,0.0015284953079395933,1371,,
"Baer, Herbert L.",2,1746,2.078430817976885e-05,1403,0.0006341733770874378,1857,1.0,908
"Baer, Werner",2,1746,3.6511826582260083e-08,2180,7.555383823795543e-06,2838,1.0,908
"Bagliano, Fabio Cesare",1,2545,0.0,2358,9.844545408459184e-06,2798,1.0,908
"Bagnoli, Mark",3,1323,2.1472472547851462e-05,1399,0.0010935306815157636,1558,2.0,540
"Bagwell, Kyle W.",2,1746,1.4604730632904035e-08,2286,0.0003475979461970167,2087,1.0,908
"Bailey, Martin J.",4,1116,9.749861384054067e-08,2082,0.00016699233272825841,2326,1.0,908
"Bailey, Warren",16,330,0.007369901635449412,108,0.014071337627257156,363,6.0,171
"Baird, Douglas G.",2,1746,3.008371947297857e-07,1969,0.00448621192388718,804,1.0,908
"Baker, George P.",8,696,3.8348572007058255e-05,1345,0.010277376944581668,485,5.0,210
"Bakshi, Gurdip S.",33,88,0.0038241229983859673,259,0.038367397372756296,107,1.0,908
"Balbás, Alejandro",5,969,0.0010052100742195852,715,0.0007632191510737729,1744,,
"Balduzzi, Pierluigi",18,280,0.0023543127002852563,422,0.01839932005228375,271,4.0,272
"Baldwin, Carliss Y.",3,1323,4.444864688586627e-07,1878,0.004473151367478472,805,3.0,369
"Bali, Rakesh",10,575,0.0009932668312441308,720,0.0034947737294346625,936,,
"Balistreri, Edward J.",1,2545,,,,,1.0,908
"Balke, Nathan S.",2,1746,1.9915541772141865e-08,2249,5.132381731519015e-05,2579,1.0,908
"Ball, Clifford A.",7,776,0.0004651545995762434,941,0.012878551581569263,397,2.0,540
"Ball, Laurence M.",2,1746,0.00022045840890366593,1103,8.207303136693748e-06,2822,,
"Ball, Ray",6,861,0.0003455648237648293,1002,0.0044559126392352275,810,4.0,272
"Bamber, E. Michael",2,1746,3.129585135622293e-08,2199,0.000856594642210448,1682,1.0,908
"Bamber, Linda Smith",7,776,0.0010297619355408077,707,0.014747572886317525,341,,
"Bandopadhyaya, Arindam",1,2545,,,,,1.0,908
"Banerjee, Abhijit V.",2,1746,7.833311315202128e-05,1259,0.001458019421176377,1398,2.0,540
"Bansal, Ravi",16,330,0.003968873702689666,250,0.005935910969948489,705,3.0,369
"Barber, Brad M.",47,35,0.005173371617369924,179,0.12187586546257038,11,12.0,45
"Barber, John",3,1323,1.686429801681848e-06,1651,0.005466556188960274,735,1.0,908
"Barberis, Nicholas C.",12,480,0.0011277993939396394,676,0.016595563889386905,307,2.0,540
"Barclay, Michael J.",34,86,0.005153735008429206,180,0.06594491547800924,44,14.0,27
"Barkai, Haim",2,1746,3.129585135622293e-08,2199,3.333584596275089e-08,3008,1.0,908
"Barlevy, Gadi",1,2545,0.0,2358,4.8777808771297354e-05,2599,1.0,908
"Barnea, Amir",2,1746,0.0,2358,0.00044881062601013214,1983,1.0,908
"Barnett, William A.",1,2545,0.0,2358,2.937826774099246e-05,2697,1.0,908
"Barone-Adesi, Giovanni",1,2545,0.0,2358,0.00033416244984280866,2129,1.0,908
"Barrett, W. Brian",3,1323,1.0362186102133583e-07,2065,0.0015046032800084433,1381,1.0,908
"Barry, Christopher B.",4,1116,0.004628182880508592,205,0.005848362550772483,707,2.0,540
"Barth, James R.",5,969,0.000275443554381625,1055,0.0029883493526407577,1020,4.0,272
"Basak, Gopal K.",1,2545,0.0,2358,0.0002684810448749027,2213,1.0,908
"Basak, Suleyman",9,647,0.0013871708721556652,595,0.0032948554085088164,988,2.0,540
"Basu, Sudipta",5,969,0.00030073615336359685,1043,0.00529507147582583,754,3.0,369
"Bates, David S.",6,861,0.00023256367593591648,1085,0.0025374830160592183,1089,3.0,369
"Battalio, Robert H.",41,49,0.009535415333682871,71,0.02597620238772711,182,7.0,135
"Bauer, Gregory H.",7,776,0.0005505824952021291,891,0.0016513113935670933,1289,4.0,272
"Bauer, Paul W.",5,969,0.0005841997528052633,886,0.0008331544148611663,1692,2.0,540
"Baxter, Marianne",4,1116,0.004273107730033704,229,0.012873743368952311,399,2.0,540
"Beard, T. Randolph",10,575,0.0013541004288515923,602,0.00026931942531775656,2209,,
"Beatty, Randolph P.",12,480,0.0008908661956359946,755,0.014290718065274183,357,3.0,369
"Beaudry, Paul",1,2545,0.0,2358,1.022940178106639e-06,2948,1.0,908
"Beaulieu, Joseph",2,1746,3.274831857192996e-06,1570,0.0014211968407992952,1411,1.0,908
"Beaver, William H.",3,1323,2.4433707625341676e-06,1602,0.0014895208454165055,1391,1.0,908
"Bebchuk, Lucian A.",5,969,5.475177537237553e-05,1304,0.008447066861670518,545,2.0,540
"Becher, David A.",3,1323,4.5013262740569585e-06,1551,0.003595646010060791,918,1.0,908
"Becht, Marco",3,1323,3.259955100667391e-08,2196,0.007652202661808345,580,1.0,908
"Becker, Connie",8,696,0.00021692265954890527,1108,0.0028534583421978,1031,,
"Beckers, Stan",2,1746,4.311382181237326e-07,1887,0.00012010713712540582,2406,1.0,908
"Becsi, Zsolt",2,1746,1.122769775162702e-05,1453,0.00015289750642545199,2357,1.0,908
"Beetsma, Roel M.W.J.",7,776,0.0012275150805151627,653,1.1345591747128756e-05,2782,,
"Beja, Avraham",2,1746,3.279531808483035e-07,1945,0.0009483295462234243,1637,1.0,908
"Bekaert, Geert",20,236,0.002357724726495793,420,0.008477280007144107,542,8.0,106
"Belongia, Michael T.",1,2545,0.0,2358,2.303479380328378e-09,3019,1.0,908
"Beltz, Jess",2,1746,1.6851612268735426e-08,2281,0.0008319985774926671,1694,1.0,908
"Benartzi, Shlomo",24,181,0.0029963969324069612,343,0.04616042344840403,81,1.0,908
"Bencivenga, Valerie R.",2,1746,5.1501488021692785e-06,1533,0.0006697570517159482,1814,1.0,908
"Bennett, Rosalind L.",1,2545,0.0,2358,5.677282141444674e-07,2969,1.0,908
"Benos, Alexandros",1,2545,0.0,2358,0.00010358085700210378,2429,1.0,908
"Benston, George J.",31,110,0.015648098176573342,25,0.03300919429066745,132,15.0,23
"Bental, Benjamin",2,1746,0.0003093802468681098,1037,0.00012652806566651058,2392,,
"Benveniste, Lawrence M.",9,647,0.0007222359746240435,815,0.006783079437585984,633,2.0,540
"Beranek, William",3,1323,2.4097805544291656e-07,1988,9.398699917248258e-05,2455,1.0,908
"Berg, Sigbjørn Atle",5,969,0.00011827496882744291,1208,0.0018318077131458446,1238,1.0,908
"Bergemann, Dirk",16,330,0.0031903137674315634,324,0.005983964355414715,703,1.0,908
"Bergen, Mark E.",14,398,0.0020519273900324003,476,0.0014081860698542564,1418,,
"Berger, Allen N.",101,4,0.05009648784982005,2,0.023469367315906285,205,27.0,5
"Berger, Philip G.",12,480,0.0009195777821856797,747,0.007878415747191444,575,1.0,908
"Berglof, Erik",4,1116,0.0005339151333214019,898,0.0032708211761162194,996,3.0,369
"Bergström, Clas",3,1323,2.1907095949356051e-07,1997,8.75829830431068e-05,2480,1.0,908
"Berk, Jonathan B.",15,356,0.0017326664807282253,542,0.015157737532536832,332,9.0,87
"Berkman, Henk",8,696,0.0010926924782898868,685,0.0012492739836465405,1500,2.0,540
"Berkovitch, Elazar",25,164,0.0031798418627434926,327,0.014593512798641212,345,7.0,135
"Berlin, Mitchell",28,133,0.01203572581627486,42,0.012342275858694275,416,9.0,87
"Bernanke, Ben S.",12,480,0.0037234290612923994,264,0.00243916987151739,1118,5.0,210
"Bernard, Andrew B.",1,2545,0.0,2358,0.0034923185597317817,937,1.0,908
"Bernardo, Antonio E.",10,575,0.0006160653541106931,874,0.0259851203361668,181,3.0,369
"Bernhardt, Dan",7,776,0.0006159062728687443,875,0.0014963603052577472,1390,2.0,540
"Bernheim, B. Douglas",3,1323,4.0774132782373e-05,1341,0.003466005521332284,967,4.0,272
"Bernholz, Peter",3,1323,0.005282270271160087,172,1.956866828649622e-05,2739,2.0,540
"Bertola, Giuseppe",4,1116,0.0005855959130280327,885,0.0013079548300095935,1465,2.0,540
"Besanko, David",1,2545,0.0,2358,0.0006614922500790961,1819,1.0,908
"Bessembinder, Hendrik",27,142,0.0053095945539039105,165,0.023354607247674866,208,9.0,87
"Bester, Helmut",2,1746,3.129585135622293e-08,2199,2.8757341610500686e-05,2699,1.0,908
"Bethel, Jennifer E.",15,356,0.0006051685014284529,878,0.021558149093250878,227,1.0,908
"Betker, Brian L.",1,2545,0.0,2358,0.0005542495896674539,1903,1.0,908
"Bhagat, Sanjai",15,356,0.000877465125147827,764,0.017594728637878587,289,6.0,171
"Bhattacharjya, Ashoke S.",2,1746,4.3814191898712104e-08,2167,7.798682525395001e-05,2505,1.0,908
"Bhattacharya, Utpal",16,330,0.004369537564650678,223,0.007038549886310536,616,3.0,369
"Bhattacharyya, Sugato",33,88,0.009150003946757888,77,0.013859327070161003,370,2.0,540
"Bhidé, Amar V.",2,1746,4.444864688586627e-07,1878,0.0015951086281253328,1329,1.0,908
"Biais, Bruno",39,58,0.014272640378389594,29,0.020283113923677938,245,5.0,210
"Bick, Avi",1,2545,0.0,2358,7.486240803822119e-05,2520,1.0,908
"Bickel, Peter J.",3,1323,5.04119430179626e-08,2161,0.006901218249161335,624,1.0,908
"Biddle, Gary C.",2,1746,4.1033851133985207e-07,1890,0.0014021032991554192,1430,1.0,908
"Bierens, Herman J.",1,2545,0.0,2358,2.303479380328378e-09,3019,1.0,908
"Bierman, Harold",3,1323,2.2036909439347187e-06,1610,0.0003423286479822438,2114,1.0,908
"Bikhchandani, Sushil",3,1323,9.506180685890715e-06,1473,0.003631191393942477,914,2.0,540
"Billett, Matthew T.",11,524,0.0005086592698739269,909,0.006905255400642902,623,2.0,540
"Birchler, Urs W.",1,2545,0.0,2358,0.0010097169760052863,1608,1.0,908
"Bisière, Christophe",2,1746,1.7499093708181414e-06,1638,0.0006568298706000367,1823,1.0,908
"Bizer, David S.",7,776,0.0007009727930359441,827,0.00135389638371826,1447,,
"Bizjak, John M.",6,861,0.00019056566324816195,1127,0.005401920402996661,747,3.0,369
"Black, Bernard S.",17,308,0.003436870808428373,291,0.0071570096625677045,611,,
"Black, Fischer",12,480,0.0013318678772632237,613,0.0084656366639886,543,6.0,171
"Blackwell, David W.",14,398,0.0030713181389716614,335,0.020798603517479815,234,6.0,171
"Blake, Christopher R.",4,1116,5.4828707146626504e-05,1301,0.00411728580678155,854,3.0,369
"Blanchard, Olivier Jean",7,776,0.004843073348849644,191,0.017293359126550997,294,5.0,210
"Blazenko, George W.",1,2545,0.0,2358,7.486240803822119e-05,2520,1.0,908
"Blaško, Matej",2,1746,7.889339055644567e-06,1488,0.00039886347069997526,2059,1.0,908
"Blinder, Alan S.",1,2545,0.0,2358,7.91542903319415e-06,2828,1.0,908
"Bliss, Robert R.",7,776,0.00018665988916687597,1130,0.006985494233689791,619,3.0,369
"Bloom, David E.",3,1323,1.3144257569613632e-07,2035,2.471154107641089e-06,2882,1.0,908
"Bloomfield, Robert J.",10,575,0.000370660940532592,988,0.002341791908274149,1131,1.0,908
"Blum, Jürg M.",6,861,0.002649137259983539,381,0.0003581631082182989,2080,,
"Blume, Marshall E.",16,330,0.001279782832175771,639,0.006089312381594315,699,2.0,540
"Board, John L.G.",5,969,0.002181695295729331,456,0.004329633580679587,828,2.0,540
"Bodnar, Gordon M.",7,776,8.680805699076341e-05,1250,0.01670968678612577,305,5.0,210
"Boebel, Richard B.",2,1746,3.28993546848852e-07,1929,0.0010701172604553554,1567,1.0,908
"Boehmer, Ekkehart",3,1323,1.0360692781147885e-07,2073,0.003480001133113069,946,1.0,908
"Bohn, James G.",4,1116,6.88069433835379e-05,1277,0.0009955982920104634,1622,2.0,540
"Bollerslev, Tim",18,280,0.002796307232857417,363,0.006831062167889018,630,7.0,135
"Bolton, Patrick",19,257,0.002423028907446498,409,0.006226541547138459,680,5.0,210
"Bonaccorsi di Patti, Emilia",3,1323,0.0,2358,0.0022574245921208867,1142,2.0,540
"Bond, Stephen R.",3,1323,7.988226815966832e-07,1791,0.002948226855662715,1024,1.0,908
"Boni, Leslie",2,1746,6.805598057342628e-07,1805,0.0006209057019519175,1867,1.0,908
"Bonime, Seth D.",4,1116,2.8259847004884806e-06,1579,0.0028273914922991323,1039,2.0,540
"Bonnier, Karl Adam",1,2545,0.0,2358,3.882089821203776e-05,2661,1.0,908
"Bonser-Neal, Catherine",1,2545,0.0,2358,1.7887815943323932e-06,2901,1.0,908
"Boot, Arnoud W. A.",12,480,0.0020534237780504656,475,0.008039654478775183,563,2.0,540
"Booth, James R.",5,969,4.737976269776144e-05,1326,0.0035166355740596767,928,2.0,540
"Booth, Laurence D.",2,1746,7.1933125290104645e-06,1499,0.00021796190925682662,2275,2.0,540
"Bordo, Michael David",10,575,0.01122359507023976,51,0.0013336923787276903,1461,5.0,210
"Borokhovich, Kenneth A.",15,356,0.0010678531219212213,694,0.02306833172350473,209,1.0,908
"Bortolotti, Bernardo",2,1746,2.1131225301613152e-06,1623,0.0022478314001746088,1145,1.0,908
"Bos, Ted",3,1323,1.0360692781147885e-07,2073,0.003480001133113069,946,1.0,908
"Bossaerts, Peter",25,164,0.004004473223786175,244,0.00954711929670451,517,9.0,87
"Bostic, Raphael W.",7,776,0.00014920731612902576,1173,0.004282679895871133,837,1.0,908
"Botosan, Christine A.",2,1746,1.9915541772141865e-08,2249,0.0007882070187896754,1722,1.0,908
"Boubakri, Narjess",17,308,0.0031893543077565613,326,0.004161526315430583,847,1.0,908
"Boudoukh, Jacob",17,308,0.0008075271901974896,779,0.010817140848362725,470,4.0,272
"Boudreaux, Donald J.",9,647,0.005273804743368229,173,1.902365162216073e-05,2744,,
"Bougheas, Spiros",1,2545,,,,,1.0,908
"Boutchkova, Maria K.",2,1746,2.1131225301613152e-06,1623,0.0022478314001746088,1145,1.0,908
"Bowen, Robert M.",3,1323,1.686429801681848e-06,1651,0.005466556188960274,735,1.0,908
"Bowers, James W.",2,1746,3.98139119925387e-07,1893,0.0007733268345061,1728,1.0,908
"Bowman, Robert G.",4,1116,3.732518161533269e-06,1562,0.0004006490331272588,2058,3.0,369
"Boyd, John H.",20,236,0.003022081932205008,340,0.005205397540444783,760,6.0,171
"Boyer, Benoit",2,1746,1.3691934968347532e-08,2306,0.0004341535968818141,1990,1.0,908
"Boyle, Glenn W.",2,1746,8.11373924050224e-09,2353,0.002211221452985104,1154,1.0,908
"Boyle, Phelim P.",4,1116,4.9045868705141664e-05,1316,0.000355149241531555,2081,2.0,540
