node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Brickley, James A.",9,1941,0.000024115,2888,0.0020399026,1851,4,760,,
"Briec, Walter",3,3663,,,,,,,1,773
"Brigo, Damiano",3,3663,6.35263068112154E-08,4659,0.0002055258,4371,1,2256,,
"Brill, Alex M.",3,3663,4.93305603932399E-08,4717,0.0005189282,3351,1,2256,,
"Bris, Arturo",37,386,0.0026232714,371,0.0058341956,974,7,390,2,292
"Brisley, Neil",2,5014,0,5693,0.0002207082,4294,,,1,773
"Brito, Ricardo D.",3,3663,7.65634220150096E-09,5200,9.41008023203124E-05,4959,1,2256,,
"Broadbent, Ben",2,5014,0,5693,0.0016396635,2029,1,2256,,
"Broadie, Mark N.",19,1002,0.0001919488,2123,0.0031101013,1454,,,1,773
"Brock, William A.",4,3178,1.67827021056901E-06,3601,0.0004969014,3390,1,2256,1,773
"Brockman, Paul D.",55,174,0.0089523807,60,0.0027947579,1540,7,390,5,20
"Broda, Christian",2,5014,0,5693,2.34429831263763E-07,6823,1,2256,,
"Broeders, Dirk W.G.A.",11,1683,0.0007684719,1169,0.0001898287,4464,,,1,773
"Brommundt, Bernd",2,5014,,,,,1,2256,,
"Broner, Fernando",2,5014,0,5693,0.0018018973,1943,1,2256,,
"Brooks, Chris S.",17,1146,0.0022464225,446,3.33076721644875E-05,5575,2,1382,1,773
"Brooks, Robert D.",6,2487,9.72903198843536E-05,2453,0.0001412679,4699,,,2,292
"Brophy, David J.",31,519,0.0008482771,1112,0.012661959,511,3,982,1,773
"Broto, Carmen",2,5014,,,,,,,1,773
"Broughman, Brian J.",31,519,0.0003427997,1759,0.0048630003,1109,,,1,773
"Brouthers, Keith Keith",3,3663,7.04541838822198E-07,3836,4.22201498824244E-05,5447,1,2256,,
"Brown, Christine Ann D.",10,1811,0.0008403371,1119,0.0007002617,2973,2,1382,1,773
"Brown, Craig O.",4,3178,0,5693,0.001724948,1984,1,2256,1,773
"Brown, David T.",13,1468,4.56839353509988E-05,2715,0.0040767375,1249,7,390,,
"Brown, Gregory W.",28,623,0.0015563176,646,0.0054804317,1020,5,602,1,773
"Brown, James R.",8,2114,0.0009998298,961,8.13248683206215E-06,6189,1,2256,3,88
"Brown, Jeffrey",14,1374,0.000272106,1968,0.0057651595,979,5,602,,
"Brown, Keith C.",14,1374,4.89705817299165E-05,2694,0.0045520983,1164,5,602,,
"Brown, Lawrence D.",3,3663,1.00213157360284E-06,3751,0.0014209885,2179,1,2256,,
"Brown, Martin",43,300,0.0048263405,162,0.0072915521,831,8,326,4,43
"Brown, Nerissa C.",3,3663,6.10069163043755E-07,3888,0.0007713078,2855,1,2256,,
"Brown, Philip R.",3,3663,0.0010949698,898,5.82078293234905E-05,5257,2,1382,,
"Brown, Stephen J.C.",27,656,0.0014173443,709,0.0045082132,1171,7,390,1,773
"Browning, Martin J.",3,3663,6.92829094767757E-08,4614,4.71342133507999E-05,5391,1,2256,,
"Brox, James A.",2,5014,2.04169125373359E-08,4905,1.26244841746358E-06,6578,1,2256,,
"Bruche, Max",22,856,0.004234622,193,0.0011466753,2418,4,760,1,773
"Brugiavini, Agar",2,5014,2.07364687937315E-07,4253,3.35682806559974E-05,5572,1,2256,,
"Bruguier, Antoine J.",10,1811,2.3043647707069E-05,2899,0.0004490305,3561,,,1,773
"Bruner, Robert F.",3,3663,0.000000042,4753,0.0003083862,3954,1,2256,,
"Brunetti, Celso",16,1224,0.0003121942,1809,0.0007270175,2938,1,2256,1,773
"Brunetti, Marianna",8,2114,0.0003810587,1710,4.8101363727826E-05,5382,,,1,773
"Brunnermeier, Markus K.",68,100,0.0042223671,195,0.0363409663,135,25,34,1,773
"Bruno, Giovanni S.F.",2,5014,4.53709167496353E-09,5334,3.6612489608856E-07,6782,1,2256,,
"Bruno, Valentina G.",15,1308,6.19944688358435E-05,2630,0.0026496177,1600,,,1,773
"Brunt, Liam",4,3178,1.23473709154365E-08,5047,0.0009857475,2601,3,982,,
"Brusco, Sandro",3,3663,6.12507376120077E-08,4679,1.67912513533256E-06,6526,1,2256,,
"Brückner, Markus",2,5014,7.1418360055601E-05,2584,1.11403211139506E-08,6951,1,2256,,
"Bubna, Amit",13,1468,8.13327010310075E-05,2541,0.0068849276,865,1,2256,1,773
"Bubák, Vít",3,3663,0,5693,2.74410352652749E-07,6798,,,1,773
"Bucciol, Alessandro",2,5014,2.07364687937315E-07,4253,3.35682806559974E-05,5572,1,2256,,
"Buch, Arne",5,2783,0.0001902448,2137,4.50581341299833E-06,6338,,,1,773
"Buch, Claudia M.",5,2783,0.0004285102,1645,5.45387810401979E-07,6746,,,1,773
"Buchan, Jane",2,5014,0,5693,0.0003761879,3764,1,2256,,
"Bucht, Charlotte",18,1061,0.0012952749,772,0.0001423309,4693,,,1,773
"Bucks, Brian",2,5014,0,5693,0.000792304,2826,1,2256,,
"Buehn, Andreas",3,3663,,,,,2,1382,,
"Buera, Francisco J.",2,5014,0,5693,0.0016741298,2012,1,2256,,
"Buffa, Andrea M.",2,5014,0,5693,0.0026927211,1573,1,2256,,
"Bulan, Laarni T.",3,3663,3.64077186836304E-08,4795,0.0003323803,3900,1,2256,,
"Bulkley, George",3,3663,0.0002857551,1894,1.12202257646596E-05,6088,,,2,292
"Bullard, James B.",8,2114,0.0012901162,777,0.000005992,6284,1,2256,1,773
"Bun, Maurice J.G.",3,3663,2.30774128407853E-07,4208,0.0016258022,2045,1,2256,,
"Bunkanwanicha, Pramuan",28,623,0.0013260247,756,0.0053316846,1039,1,2256,1,773
"Bunzel, Helle",3,3663,5.333918400379E-07,3923,9.04641626278532E-07,6669,,,1,773
"Buraschi, Andrea",48,241,0.0042255841,194,0.0083464151,751,7,390,2,292
"Burch, Timothy R.",3,3663,3.7645186270243E-07,4022,0.0001038812,4922,1,2256,,
"Burchardt, Jens",1,6641,0,5693,0.0002051969,4384,1,2256,,
"Burdekin, Richard C.K.",3,3663,9.52939127608322E-05,2460,8.60727984293113E-05,5023,1,2256,,
"Burhop, Carsten",3,3663,4.98317914528773E-07,3951,0.0001229692,4797,1,2256,,
"Burkart, Mike",37,386,0.003906917,218,0.0136345526,473,8,326,2,292
"Burns, Natasha",6,2487,1.76115565121245E-06,3573,0.001731668,1979,3,982,,
"Burns, Richard M.",3,3663,3.81236541444218E-06,3377,2.5665870307506E-05,5685,1,2256,,
"Burnside, Craig Craig",12,1568,0.0018453015,539,0.0015356496,2114,3,982,1,773
"Busaba, Walid Y.",7,2284,7.03792721698597E-06,3224,0.0016317979,2035,3,982,,
"Bushee, Brian J.",1,6641,0,5693,0.0006761122,3008,1,2256,,
"Bushman, Robert M.",23,816,0.0012077511,812,0.0039638977,1265,2,1382,1,773
"Busse, Jeffrey A.",16,1224,0.0003867094,1702,0.001689151,2000,2,1382,1,773
"Bustamante, M. Cecilia",2,5014,3.71216591587925E-09,5384,0.0005389164,3286,1,2256,,
"Buti, Sabrina",5,2783,1.05648910984826E-05,3119,0.0016299383,2040,2,1382,,
"Butler, Alexander W.",78,65,0.0080234688,70,0.0213947331,290,11,211,4,43
"Butler, John Sibley",3,3663,2.80460075187607E-07,4144,0.0003403932,3874,1,2256,,
"Butler, Marty",1,6641,0,5693,6.95892053969627E-05,5135,1,2256,,
"Butler, Richard J.",6,2487,0.000222244,2047,0.000017445,5898,,,1,773
"Buxbaum, Richard M.",2,5014,1.31722016369909E-09,5650,0.0002236871,4268,1,2256,,
"Byrne, Alistair",4,3178,1.16226923000383E-06,3701,0.0005562011,3244,1,2256,,
"Bénassy-Quéré, Agnès",5,2783,0.0001629542,2204,2.71703694273425E-05,5666,2,1382,,
"Böhme, Rainer",3,3663,1.28247144307572E-05,3060,1.03134750287012E-05,6124,1,2256,,
"Börsch-Supan, Axel",3,3663,6.23201931702941E-07,3875,0.0011654624,2395,1,2256,,
"Bühler, Wolfgang J.",11,1683,0.0001532546,2234,0.0009385111,2661,4,760,,
"Büyükkarabacak, Berrak",1,6641,,,,,,,1,773
"Büyükşahin, Bahattin",3,3663,4.01817896646944E-06,3359,0.0001019276,4930,1,2256,,
C RAMPINI,2,5014,0,5693,0.0016741298,2012,1,2256,,
CALLY JORDAN,2,5014,1.17307699227676E-08,5059,0.0001786409,4509,1,2256,,
CALVIN SCHNURE,6,2487,2.50848916589716E-05,2878,0.0004201935,3643,3,982,,
CAMERON SMITH,3,3663,6.66952476219639E-08,4637,0.0002164236,4324,1,2256,,
CARINA TRIMBORN,3,3663,,,,,2,1382,,
CARL JOHAN WESTMAN,1,6641,0,5693,1.85826520778442E-05,5867,1,2256,,
CARLOS GOUVAE,1,6641,0,5693,0.0004499345,3518,1,2256,,
CAROL BOWIE,2,5014,0,5693,0.001738009,1970,1,2256,,
CAROLYN MITCHELL,2,5014,0,5693,0.0006920254,2977,1,2256,,
CATHY IBERG,2,5014,3.3347623810982E-09,5446,0.0011938331,2367,1,2256,,
CHANA ULM,2,5014,3.10616276209042E-08,4836,0.0001735472,4569,1,2256,,
CHANDER SHAKER,2,5014,4.08338250746718E-09,5362,2.68606312504513E-05,5671,1,2256,,
CHAO CHEN,1,6641,0,5693,0.0001920594,4441,1,2256,,
CHARLES COHEN,1,6641,0,5693,0.0004503392,3512,1,2256,,
CHARLES GAA,4,3178,4.06271063656686E-06,3351,0.0004150166,3651,1,2256,,
CHARLES JOHNS,2,5014,0,5693,0.0012920807,2260,1,2256,,
CHAYAWADEE CHAI-ANANT,3,3663,9.2443598513499E-06,3153,7.25540067857849E-06,6210,1,2256,,
CHEN ZHIAN,2,5014,5.10422813433398E-09,5276,3.6976509850791E-05,5519,1,2256,,
CHENG LOUIS,3,3663,0.000000226,4213,9.19219523375414E-06,6172,1,2256,,
CHOA CHEN,3,3663,2.97322598806509E-07,4134,0.0007199192,2946,1,2256,,
CHONG WANG,1,6641,0,5693,0.000737844,2917,1,2256,,
CHRIS BAKER,2,5014,1.63335300298687E-09,5631,0.0001762489,4534,1,2256,,
CHRIS CREVIER,1,6641,0,5693,0.0053241776,1041,1,2256,,
CHRIS EVANS,2,5014,0,5693,0.0190839447,328,2,1382,,
CHRIS FLANAGAN,2,5014,0,5693,0.0005289827,3311,1,2256,,
CHRIS KOEHN,2,5014,7.18936462408559E-08,4599,0.000230876,4243,1,2256,,
CHRIS SPARROW,2,5014,0,5693,0.0012802084,2289,1,2256,,
CHRIS STURDY,2,5014,0,5693,0.0012802084,2289,1,2256,,
CHRISTEL KARSTEN,3,3663,2.00227224814261E-07,4267,0.0010172908,2558,1,2256,,
CHRISTIAN WULFF,1,6641,0,5693,0.0007208925,2943,1,2256,,
CHRISTOPHER KARLSTEN,2,5014,8.57996443533282E-08,4550,0.000020339,5809,1,2256,,
CHRISTOPHER VINCENT,3,3663,3.62704265583675E-07,4052,0.0015666805,2076,1,2256,,
CHUCK FOSTER,2,5014,0,5693,0.000255446,4161,1,2256,,
CHUCK SWENSON,4,3178,1.68062133188302E-06,3583,1.29181128848832E-05,6012,1,2256,,
CHUN XIA,2,5014,4.33086023519246E-08,4743,0.0001811154,4492,1,2256,,
CLAUDIA MOISE,6,2487,0.0001013786,2426,0.0006110497,3124,2,1382,,
CLAUDINE CARDILLO-RIVOT,2,5014,0,5693,0.0012802084,2289,1,2256,,
CLAY CORBUS,3,3663,3.59570172819007E-07,4064,0.0002978798,3977,1,2256,,
COLLEEN PUTTEE,2,5014,1.49749359542879E-07,4360,0.000219627,4300,1,2256,,
CONGJIU ZHU,4,3178,8.05760030047223E-06,3185,0.0002608444,4136,1,2256,,
CONNIE CAPONE,3,3663,3.47057844400183E-07,4077,0.0033272598,1398,1,2256,,
CORDELIA THIELITZ,1,6641,,,,,1,2256,,
CORRINE HO,2,5014,4.758274894118E-07,3962,0.0001319372,4747,1,2256,,
CRYSTAL OSSOLINSKI,3,3663,1.11364977476378E-08,5071,1.76605169973727E-07,6831,1,2256,,
CYNTHIA MARTIN,2,5014,4.08338250746718E-08,4764,1.04849734324981E-06,6639,1,2256,,
"Caballero, Ricardo J.",8,2114,0.002087099,474,0.0032583232,1415,4,760,,
"Caballé, Jordi",1,6641,0,5693,5.4540304044122E-05,5291,1,2256,,
"Cabolis, Christos",2,5014,0,5693,0.0002207082,4294,,,1,773
"Cabrales, Antonio",2,5014,2.14914868814062E-09,5584,0.0010406053,2530,1,2256,,
"Cacho-Diaz, Julio",1,6641,0,5693,0.0006111987,3121,1,2256,,
"Cadman, Brian D.",3,3663,1.6757138940396E-07,4325,0.0001075134,4897,1,2256,,
"Cagliarini, Adam",3,3663,1.11364977476378E-08,5071,1.76605169973727E-07,6831,1,2256,,
"Caglio, Cecilia",1,6641,0,5693,5.4540304044122E-05,5291,1,2256,,
"Cahan, Steven F.",6,2487,,,,,,,1,773
"Cai, Charlie Xiaowu",2,5014,,,,,,,1,773
"Cai, Hongbin",12,1568,0.0002707381,1969,0.0010664466,2496,3,982,1,773
"Cai, Jie",88,43,0.0095489439,50,0.0127981676,505,4,760,3,88
"Cai, Jun",12,1568,5.95881906499756E-05,2639,0.0013794797,2204,,,1,773
"Cai, Yijie",2,5014,0,5693,0.0001244966,4791,,,1,773
"Cajueiro, Daniel Oliveira",3,3663,0,5693,8.53881050213153E-06,6179,,,1,773
"Cakici, Nusret",9,1941,0.0001152602,2374,0.0045294606,1169,,,2,292
"Calabrese, Raffaella",1,6641,,,,,,,1,773
"Calanog, Victor",5,2783,1.32833303595796E-05,3049,5.61090595559317E-05,5277,,,1,773
"Calcagnini, Giorgio",3,3663,1.05644434616266E-07,4472,5.74825374362388E-05,5269,1,2256,,
"Calcagno, Riccardo",9,1941,0.0002069304,2084,0.0011843318,2378,4,760,,
"Calegari, Michael J.",3,3663,6.82994336070403E-08,4627,5.8586445373629E-05,5254,1,2256,,
"Calem, Paul S.",4,3178,2.25051796131174E-06,3499,0.0005270626,3321,2,1382,,
"Calhoun, Charles A.",2,5014,8.16676501493436E-09,5162,1.78708940823926E-05,5878,1,2256,,
"Callen, Jeffrey Lawrence",2,5014,1.17307699227676E-08,5059,0.0001786409,4509,1,2256,,
"Calmès, Christian",6,2487,0.0005053866,1519,0.0001699528,4587,,,1,773
"Calomiris, Charles W.",27,656,0.0051476836,144,0.011580576,567,10,233,1,773
"Calvet, Laurent Emmanuel",6,2487,3.94311686219175E-06,3369,0.002668696,1592,3,982,,
"Calvo, Guillermo A.",3,3663,2.75510546371108E-05,2851,0.0031353633,1448,2,1382,,
"Calvo-González, Oscar",2,5014,0,5693,1.40418026181377E-05,5985,,,1,773
"Calzolari, Giacomo",11,1683,0.000415322,1665,0.0013633912,2212,,,1,773
"Camera, Gabriele",21,901,0.0035566491,247,0.0006548839,3049,2,1382,1,773
"Camerer, Colin F.",3,3663,2.23739928855517E-06,3507,8.59819021404335E-05,5026,1,2256,,
"Cameron, A. Colin",2,5014,5.83340358209597E-09,5247,2.62658218374584E-08,6920,1,2256,,
"Caminal, Ramon",2,5014,4.53709167496353E-09,5334,3.6612489608856E-07,6782,1,2256,,
"Campa, José Manuel",15,1308,0.0006067874,1332,0.0021937722,1789,6,477,,
"Campbell, Cynthia J.",11,1683,0.0002592705,1990,4.0326347864788E-05,5480,,,1,773
"Campbell, Jeffrey R.",5,2783,1.78848333264145E-05,2968,0.000194943,4422,1,2256,,
"Campbell, John Y.",96,33,0.018544418,10,0.0467261726,91,39,7,3,88
"Campbell, Kaysia T.",3,3663,0.000000682,3853,0.0003268925,3923,1,2256,,
"Campbell, Rachel A.J.",3,3663,8.3263110958122E-09,5161,0.0006811571,3000,2,1382,,
"Campbell, Sean D.",8,2114,8.98579792074326E-06,3164,0.0022105629,1778,4,760,,
"Campbell, Tom Colin",10,1811,6.27215019437493E-05,2620,0.0029572032,1489,,,1,773
"Campello, Murillo",82,53,0.0090223901,59,0.0700939316,39,18,83,5,20
"Campolmi, Alessia",1,6641,0,5693,0.000000948,6651,1,2256,,
"Campolongo, Francesca",7,2284,0.0002141632,2066,1.15298262346902E-05,6075,,,1,773
"Canaday, Neil",1,6641,0,5693,1.6354905588735E-05,5922,1,2256,,
"Canales, Rodrigo",2,5014,1.85608295793963E-09,5606,0.0004127476,3662,1,2256,,
"Candelon, Bertrand",4,3178,2.39050718274448E-06,3487,0.0001248604,4789,2,1382,,
"Canner, Glenn B.",3,3663,2.25051796131174E-06,3499,4.81787523651874E-05,5375,1,2256,,
"Cannon, Edmund S.",3,3663,3.35418600611122E-07,4095,8.75694053431682E-05,5002,1,2256,,
"Canova, Fabio",8,2114,0.0003564337,1740,5.47244330556907E-05,5288,2,1382,1,773
"Cantillo, Miguel",6,2487,0.0024653416,395,0.0021724873,1796,2,1382,,
"Cantor, Richard",12,1568,0.0001992517,2107,0.0016079153,2054,4,760,,
"Cao, Charles Q.",9,1941,3.5658242917859E-05,2782,0.0016084551,2053,4,760,,
"Cao, H. Henry",23,816,0.0011075928,888,0.0075041159,810,7,390,1,773
"Cao, Jerry",4,3178,0,5693,0.0035565315,1351,,,1,773
"Cao, Melanie",5,2783,5.83195178735506E-05,2646,0.0002242843,4263,2,1382,,
"Capelle-Blancard, Günther",3,3663,3.06253688060038E-08,4847,1.52656396322573E-08,6946,1,2256,,
"Capie, Forrest H.",1,6641,0,5693,4.48938422448343E-05,5418,1,2256,,
"Capistrán, Carlos",7,2284,0.0008387886,1122,0.0003615388,3813,1,2256,2,292
"Caplin, Andrew S.",31,519,0.0027706755,353,0.0027539455,1558,,,2,292
"Capozza, Dennis R.",6,2487,0.0001807804,2161,0.0013244193,2238,2,1382,1,773
"Cappelli, Peter H.",3,3663,0.000000803,3793,0.0005471935,3256,1,2256,,
"Caprio, Lorenzo",4,3178,1.47256981675535E-05,3024,0.0004947304,3398,2,1382,,
"Caprioli, Francesco",1,6641,0,5693,0.000000948,6651,1,2256,,
"Carapeto, Maria",2,5014,2.91670179104798E-09,5493,0.0001214452,4810,1,2256,,
"Carare, Octavian",2,5014,0,5693,0.0003446567,3857,1,2256,,
"Carbó, Santiago",23,816,0.0039743856,214,0.0004998493,3381,4,760,1,773
"Carcano, Nicola",2,5014,0,5693,1.28055760819924E-05,6032,,,1,773
"Carcello, Joseph V.",3,3663,3.56663636738947E-07,4067,2.02133723255195E-05,5818,1,2256,,
"Card, David E.",4,3178,1.20158908131457E-06,3693,0.0006852023,2993,2,1382,,
"Cardak, Buly A.",4,3178,0.0014280201,705,0.000001489,6549,1,2256,1,773
"Cardone-Riportella, Clara",4,3178,0.0005715162,1412,1.07072855255225E-05,6110,1,2256,1,773
"Carey, Mark",31,519,0.0031848623,289,0.0116128193,562,14,138,,
"Carhill, Mike",2,5014,8.16676501493436E-09,5162,1.78708940823926E-05,5878,1,2256,,
"Carleton, Willard T.",5,2783,6.40610800109558E-08,4652,0.0015563653,2094,,,1,773
"Carletti, Elena",21,901,0.0004237784,1656,0.0088704101,718,6,477,1,773
"Carlin, Bruce I.",82,53,0.0027207334,360,0.121741372,8,6,477,4,43
"Carline, Nicholas F.",2,5014,0,5693,0.0001738299,4568,,,1,773
"Carlos, Ann M.",2,5014,1.70140937811133E-09,5622,0.0001752129,4544,1,2256,,
"Carlson, Mark A.",9,1941,1.13451548442972E-05,3097,0.0004800825,3426,2,1382,1,773
"Carlson, Murray",88,43,0.0104048705,44,0.0346900417,141,8,326,3,88
"Carlsson, Evert",2,5014,8.68804788822804E-10,5682,4.94082229539385E-05,5359,1,2256,,
"Carlsson, Mikael",9,1941,0.0009862004,977,0.0007322859,2928,3,982,,
"Carlstrom, Charles T.",8,2114,0.000193102,2119,1.32392835987952E-06,6572,1,2256,1,773
"Carman, Katherine Grace",3,3663,3.35418600611122E-07,4095,8.75694053431682E-05,5002,1,2256,,
"Carmel, Jonathan",2,5014,0,5693,0.0009486195,2649,1,2256,,
"Carow, Kenneth A.",11,1683,0.0016006654,626,0.0008654266,2735,,,3,88
"Carpenter, Jennifer N.",31,519,0.0020276252,481,0.0079907591,779,2,1382,2,292
"Carpenter, Seth B.",4,3178,1.11133629993406E-06,3714,0.0002783832,4050,3,982,,
"Carr, Peter P.",52,204,0.0037580696,229,0.006733709,875,5,602,2,292
"Carretta, Alessandro",5,2783,7.43832350897029E-06,3205,0.0002056425,4370,3,982,,
"Carrieri, Francesca",3,3663,5.18684326223905E-07,3939,0.0011978069,2358,1,2256,,
"Carrion, Allen",3,3663,0.000000274,4154,0.0001408163,4703,1,2256,,
"Carroll, Christopher D.",17,1146,0.0008450726,1117,0.0005418862,3284,5,602,1,773
"Cartea, Álvaro",11,1683,0.0005910274,1359,0.001175588,2384,1,2256,1,773
"Carter, Martha L.",4,3178,3.00126337400951E-06,3431,0.0002608957,4130,1,2256,,
"Carter, Mary Ellen",3,3663,1.6757138940396E-07,4325,0.0001075134,4897,1,2256,,
"Carvalho, Carlos",1,6641,0,5693,4.02885526171135E-05,5482,,,1,773
"Casamatta, Catherine",15,1308,0.0005338639,1483,0.0022989804,1732,1,2256,1,773
"Casarin, Roberto",2,5014,2.07364687937315E-07,4253,3.35682806559974E-05,5572,1,2256,,
"Casas-Arce, Pablo",3,3663,1.08857511586647E-06,3718,0.0006721913,3020,1,2256,,
"Casassus, Jaime",2,5014,5.83340358209597E-09,5247,4.47507231285112E-05,5428,1,2256,,
"Casciaro, Tiziana",1,6641,0,5693,0.0016123201,2050,1,2256,,
"Caselli, Francesco",3,3663,2.75525842047062E-06,3454,0.0001783663,4516,1,2256,,
"Caselli, Stefano",5,2783,4.39223680113599E-06,3330,0.0006000689,3148,,,1,773
"Cashman, George D.",6,2487,1.12008313064368E-05,3101,0.0019363198,1896,2,1382,,
"Caskey, Judson A.",15,1308,0.0014288137,695,0.0059865992,959,2,1382,1,773
"Cassar, Gavin J.",14,1374,0.0006567015,1278,0.0020079521,1863,,,1,773
"Cassese, Gianluca",2,5014,0,5693,0.0012513394,2319,1,2256,,
"Cassiman, Bruno",3,3663,3.47057844400183E-07,4077,0.0033272598,1398,1,2256,,
"Cassola, Nuno",4,3178,4.39183849799128E-06,3333,0.0003166404,3942,2,1382,,
"Castelnuovo, Efrem",2,5014,8.16676501493436E-09,5162,1.43582195042134E-08,6949,1,2256,,
"Castiglionesi, Fabio",7,2284,4.41931653988025E-05,2727,0.0011962803,2366,3,982,,
"Casu, Barbara",7,2284,0.0012062378,813,0.0001412089,4700,2,1382,1,773
"Catalão-Lopes, Margarida",2,5014,2.14914868814062E-09,5584,0.000463459,3469,1,2256,,
"Caudill, Steven B.",5,2783,0.0001048281,2410,0.0001453864,4685,,,1,773
"Cauley, Stephen Day",3,3663,3.00184705831379E-06,3426,0.0015931273,2059,1,2256,,
"Cavalcanti, Ricardo de O.",8,2114,0.0005896867,1360,0.0001283879,4753,2,1382,1,773
"Cavelaars, Paul A.D.",2,5014,1.78183963962204E-07,4308,7.00705502605055E-06,6220,1,2256,,
"Cavoli, Tony",4,3178,1.06523021933926E-08,5082,1.07318013409394E-06,6610,1,2256,,
"Caylor, Marcus L.",4,3178,2.03616919862007E-06,3537,0.0022236292,1771,1,2256,,
"Cecchetti, Stephen G.",5,2783,0.0003568684,1738,0.0001092844,4885,3,982,,
"Cen, Ling",2,5014,4.33086023519246E-08,4743,0.0001811154,4492,1,2256,,
"Cengiz, Cetin Behzet",2,5014,,,,,,,1,773
"Cerasi, Vittoria",2,5014,3.71216591587925E-09,5384,5.16566967733595E-05,5322,1,2256,,
"Cerqueiro, Geraldo",53,194,0.0064279139,100,0.009423855,682,2,1382,2,292
"Cerqueti, Roy",2,5014,,,,,,,1,773
"Cerrato, Mario",2,5014,0,5693,7.66578266061316E-07,6706,,,1,773
"Ceru, Dennis J.",2,5014,2.55211406716699E-09,5530,3.9459829386346E-05,5490,1,2256,,
"Cesarini, David A.",24,776,0.0011841117,823,0.0020888557,1837,,,1,773
"Cespa, Giovanni",3,3663,6.35263068112154E-08,4659,0.0002055258,4371,1,2256,,
"Cestone, Giacinta",8,2114,7.73767612374303E-05,2554,0.0026910455,1579,3,982,,
"Cetorelli, Nicola",12,1568,0.000666119,1272,0.0020953169,1835,6,477,,
"Ceuster, Marc D.",5,2783,0.0001376733,2310,0.0001773099,4527,2,1382,,
"Cha, Inkyung",2,5014,,,,,,,1,773
"Chabakauri, Georgy D.",15,1308,3.27535475732411E-05,2808,0.0045408256,1167,1,2256,1,773
"Chabi-Yo, Fousseni",7,2284,5.76309127661687E-06,3278,0.0012842911,2273,3,982,1,773
"Chaboud, Alain P.",30,551,0.0032578312,282,0.001329448,2235,2,1382,1,773
"Chadha, Jagjit S.",2,5014,3.02210192072791E-07,4124,1.63782109449385E-05,5917,1,2256,,
"Chae, Joon",9,1941,0.000606653,1333,7.57727806874174E-05,5093,2,1382,1,773
"Chahine, Salim",2,5014,2.07722838354971E-07,4241,0.0006529001,3052,1,2256,,
"Chaieb, Ines",11,1683,0.0015419805,649,0.0016744433,2010,4,760,,
"Chaigneau, Pierre",2,5014,0,5693,0.0081578647,762,1,2256,,
"Chakrabarty, Bidisha",13,1468,8.89705719754262E-05,2508,0.0017125174,1989,,,1,773
"Chakraborty, Archishman",3,3663,0.000003082,3423,0.0004957868,3391,1,2256,,
"Chakraborty, Indraneel",3,3663,2.5158756740802E-07,4187,0.0171429174,375,2,1382,,
"Chakravarty, Sugato",3,3663,9.34935501385018E-07,3759,5.49873951804018E-06,6298,1,2256,,
"Chakravorti, Sujit",9,1941,1.71917629880024E-05,2989,0.0026217796,1608,3,982,1,773
"Chalamandaris, Georgios",7,2284,,,,,,,1,773
"Chalmers, John M.R.",20,954,0.0002567005,1993,0.0103264741,643,3,982,1,773
"Chambers, David",32,489,0.0012542286,799,0.0040046191,1260,3,982,1,773
"Chamley, Christophe P.",2,5014,0,5693,0.001295468,2256,,,1,773
"Chan, Howard",2,5014,0,5693,0.0004840315,3416,1,2256,,
"Chan, Kalok",16,1224,0.0003653619,1728,0.003765753,1304,7,390,,
"Chan, Kam Fong",4,3178,0,5693,3.47447616964322E-05,5552,,,1,773
"Chan, Louis Kuo Chi",7,2284,5.23639240472819E-06,3293,0.0014593013,2150,,,1,773
"Chan, Wesley C.",1,6641,0,5693,0.0015634032,2091,1,2256,,
"Chan, Winghong",2,5014,0.000000001,5676,0.0005197926,3346,1,2256,,
"Chance, Don M.",8,2114,2.49516672781435E-05,2880,0.0001385905,4716,4,760,,
"Chandar, Nandini",3,3663,0,5693,0.0002731199,4066,,,1,773
"Chaney, Paul K.",4,3178,3.6413571442317E-07,4045,0.0015965557,2058,3,982,,
"Chaney, Thomas",13,1468,0.0005950661,1352,0.0029271571,1503,,,1,773
"Chang, Carolyn W.",2,5014,,,,,,,1,773
"Chang, Charles",16,1224,0.0024057858,407,0.0023652704,1707,5,602,,
"Chang, Chuang Chang",6,2487,0.000332315,1773,0.000029314,5623,1,2256,2,292
"Chang, Eric C.",6,2487,0.0005776143,1382,0.0005007417,3380,2,1382,1,773
"Chang, Hsihui",7,2284,0.0014279691,706,6.58190148570418E-07,6733,,,2,292
"Chang, Jack Sk",2,5014,,,,,,,1,773
"Chang, Millicent",5,2783,4.27105042129136E-05,2736,0.0002638191,4096,2,1382,,
"Chang, Philip C.",2,5014,0,5693,1.57597699651213E-05,5942,,,1,773
"Chang, Rosita P.",2,5014,8.35298520620896E-08,4567,1.53288610932914E-05,5947,1,2256,,
"Chang, Shaochi",3,3663,2.51808587960476E-07,4183,1.19863752270431E-06,6582,1,2256,,
"Chang, Shyrjuh",4,3178,0.0004285102,1645,6.71002252450284E-09,6969,1,2256,,
"Chang, Tzupu",1,6641,0,5693,6.61257759313357E-06,6245,,,1,773
"Chang, Xin",34,447,0.0006777573,1258,0.0118243855,553,1,2256,1,773
"Chang, Yuanchen",10,1811,0.0017710117,556,0.0001240258,4796,3,982,1,773
